ticket_id,food_expense,drink_expense,merch_expense,total_spent,payment_method_id
8131,22.23,53.64,8.3,84.17,2
8132,21.84,28.76,58.93,109.53,2
8133,29.23,0.8,38.16,68.19,2
8134,20.29,16.41,0.56,37.26,2
4099,12.69,16.95,28.89,58.53,2
5399,44.98,8.53,5.05,58.56,2
7496,6.75,33.6,46.88,87.23,1
6773,20.9,0.21,40.23,61.34,2
4458,10.78,50.42,29.62,90.82,2
7561,31.09,4.62,76.52,112.23,3
8135,40.97,18.71,51.55,111.23,2
7607,20.41,15.7,73.58,109.69,2
4955,41.12,36.54,52.75,130.41,1
12,32.73,48.14,66.75,147.62,1
8136,35.8,53.99,20.23,110.02,2
8137,6.39,56.55,22.72,85.66,1
6333,15.53,42.66,45.16,103.35,1
8138,19.69,21.25,47.58,88.52,2
7982,25.41,45.31,44.71,115.43,1
511,9.06,32.07,72.43,113.56,2
4164,31.02,18.01,83.15,132.18,1
8139,32.58,59.55,94.76,186.89,3
6180,20.04,45.17,27.5,92.71,2
8140,23.16,28.57,20.91,72.64,2
1408,32.09,59.29,76.13,167.51,2
8141,47.11,6.53,48.56,102.2,1
2810,33.28,24.71,18.07,76.06,2
4786,6.81,37.7,48.34,92.85,2
7251,48.45,12.89,83.0,144.34,1
3956,30.59,11.86,35.93,78.38,2
8142,25.41,18.21,87.18,130.8,1
2584,38.31,13.38,73.59,125.28,1
6335,9.98,42.48,65.52,117.98,1
2519,9.89,29.05,6.68,45.62,1
8143,4.16,50.52,71.43,126.11,2
8144,43.0,37.9,79.16,160.06,2
2430,46.67,43.35,87.98,178.0,1
8145,7.23,25.12,81.32,113.67,2
8146,44.74,43.07,44.44,132.25,2
8147,28.86,49.41,4.01,82.28,2
3881,40.38,53.18,41.22,134.78,2
8148,19.28,28.76,95.32,143.36,2
2123,28.05,26.1,67.04,121.19,2
1334,6.16,47.76,24.82,78.74,2
1723,2.18,12.69,74.99,89.86,2
2443,10.9,37.08,35.24,83.22,2
8149,0.34,48.69,58.22,107.25,1
3548,3.41,57.32,28.3,89.03,1
237,27.81,2.87,14.1,44.78,1
7302,33.54,51.5,43.52,128.56,1
4724,39.88,11.74,93.75,145.37,2
7877,1.36,45.64,67.1,114.1,2
8150,25.86,8.66,13.3,47.82,2
1060,36.19,3.8,83.17,123.16,2
3506,32.3,39.59,36.46,108.35,2
8151,14.19,17.58,51.68,83.45,2
8152,47.42,29.11,48.38,124.91,2
8153,4.37,6.37,26.91,37.65,1
4540,33.74,58.71,0.17,92.62,2
8154,25.08,29.25,14.04,68.37,2
8155,40.34,52.73,53.09,146.16,1
993,16.29,6.72,13.23,36.24,3
8156,32.63,11.35,73.3,117.28,2
6004,22.72,29.72,96.47,148.91,1
7990,22.5,7.52,56.18,86.2,2
8157,21.39,34.14,16.84,72.37,2
3290,39.92,34.18,12.39,86.49,1
7941,49.78,29.35,95.39,174.52,2
3493,39.8,12.76,86.01,138.57,1
8158,4.04,48.28,31.12,83.44,2
3798,9.07,49.57,33.8,92.44,1
932,26.55,2.38,29.99,58.92,2
8159,24.13,7.94,29.71,61.78,1
8160,43.99,45.61,51.65,141.25,1
8161,30.06,12.11,84.47,126.64,1
2069,43.14,48.17,9.24,100.55,1
3288,24.72,37.42,77.66,139.8,1
8162,42.17,2.88,27.03,72.08,2
2758,4.09,59.81,57.08,120.98,2
2897,6.2,58.76,1.14,66.1,3
8163,27.21,34.51,82.15,143.87,1
8164,38.09,2.56,61.33,101.98,2
7232,11.09,46.65,38.78,96.52,2
3684,30.29,49.65,14.44,94.38,2
8165,27.83,50.69,49.58,128.1,2
2498,16.87,60.0,89.46,166.33,1
8166,1.96,31.22,50.21,83.39,2
1166,9.67,23.4,47.05,80.12,1
8167,25.84,34.73,6.34,66.91,2
8168,48.74,4.99,53.56,107.29,2
8169,30.63,59.42,95.18,185.23,3
8170,36.56,21.7,9.93,68.19,2
149,25.27,29.86,1.9,57.03,1
3284,43.61,44.95,81.0,169.56,2
8171,35.32,48.74,19.42,103.48,1
5449,3.25,28.21,85.28,116.74,2
4264,10.56,52.18,13.27,76.01,2
1188,5.96,38.21,64.62,108.79,2
6946,16.32,17.71,63.63,97.66,2
8172,39.24,34.63,75.34,149.21,2
254,6.62,44.06,25.58,76.26,1
7470,46.66,11.24,35.42,93.32,1
8173,48.23,23.07,4.04,75.34,2
6124,8.98,57.78,43.04,109.8,2
8174,48.18,48.73,20.03,116.94,1
2123,12.17,17.51,69.4,99.08,1
3972,21.76,48.59,14.47,84.82,2
347,32.67,14.35,72.51,119.53,2
2380,24.98,36.26,37.18,98.42,1
7841,2.65,48.27,43.64,94.56,2
1976,44.92,47.11,49.93,141.96,1
8175,13.09,47.12,63.11,123.32,1
8176,15.61,29.48,71.4,116.49,1
8177,7.95,25.43,7.53,40.91,2
8178,44.82,10.57,76.78,132.17,2
8179,45.17,35.39,63.53,144.09,3
4210,9.73,1.91,88.86,100.5,2
7526,8.19,24.46,49.45,82.1,1
1021,24.59,28.56,50.63,103.78,2
8180,33.83,6.03,90.07,129.93,2
8181,27.63,5.05,50.38,83.06,1
2630,1.72,34.95,4.55,41.22,2
8182,8.08,15.77,21.03,44.88,1
8183,12.83,6.74,50.05,69.62,3
8184,43.44,2.11,89.36,134.91,1
8185,40.25,22.97,93.04,156.26,2
7187,14.18,13.28,74.13,101.59,2
8186,40.94,18.67,54.81,114.42,2
8187,36.27,42.6,10.52,89.39,3
8188,27.66,34.09,52.39,114.14,2
8189,48.23,24.43,41.24,113.9,2
7149,43.12,29.57,15.36,88.05,1
8190,22.62,20.89,79.99,123.5,1
7442,7.3,49.36,80.89,137.55,1
4429,0.25,45.0,48.19,93.44,2
8191,34.77,56.13,18.69,109.59,2
7822,24.27,31.07,58.61,113.95,2
7679,37.74,55.07,65.87,158.68,2
8192,10.54,57.38,44.29,112.21,1
8193,38.72,58.82,42.65,140.19,2
834,8.92,7.65,42.09,58.66,2
3128,7.32,13.97,71.82,93.11,2
8194,20.61,22.4,37.07,80.08,2
6552,18.91,15.06,87.51,121.48,1
8195,17.79,23.82,47.11,88.72,2
8196,43.0,43.94,56.4,143.34,2
8197,36.47,4.62,53.43,94.52,1
8198,31.2,9.66,12.81,53.67,2
3416,10.43,11.71,14.97,37.11,2
8199,15.01,54.86,13.71,83.58,1
8200,1.58,4.5,72.78,78.86,2
6754,35.31,14.63,86.12,136.06,2
7024,19.19,31.84,79.37,130.4,2
8201,7.76,5.86,46.17,59.79,2
7528,33.28,5.67,78.76,117.71,2
8202,38.1,5.42,86.26,129.78,2
7867,11.37,39.29,65.12,115.78,2
3695,46.26,9.59,12.81,68.66,2
8203,33.76,0.24,85.09,119.09,2
8204,10.07,3.24,35.65,48.96,1
568,31.62,0.03,17.48,49.13,2
8205,43.58,39.77,97.76,181.11,2
8206,8.82,16.04,65.23,90.09,1
3358,6.45,16.61,59.0,82.06,2
4858,19.16,0.25,6.48,25.89,2
698,29.18,32.5,43.47,105.15,1
6849,27.23,10.16,95.54,132.93,2
2229,23.96,48.96,21.26,94.18,2
3253,30.67,30.12,56.68,117.47,2
8207,29.92,27.36,49.31,106.59,1
8208,42.35,15.75,60.35,118.45,2
8209,31.81,1.04,9.83,42.68,1
6506,44.17,37.1,10.57,91.84,2
5624,17.92,12.22,7.64,37.78,2
8210,18.15,6.23,93.34,117.72,1
4439,29.8,56.33,83.28,169.41,2
8211,21.19,36.76,70.04,127.99,2
8212,39.86,11.06,52.46,103.38,3
8086,14.6,16.47,16.08,47.15,2
6519,13.92,50.1,0.02,64.04,2
8213,18.9,13.24,95.66,127.8,2
3365,4.9,0.88,32.53,38.31,2
189,8.15,5.11,10.49,23.75,2
8214,43.63,5.09,98.5,147.22,2
6212,1.52,6.72,39.83,48.07,2
5777,34.25,47.85,97.56,179.66,2
6801,29.27,21.51,67.81,118.59,1
4894,36.47,30.43,31.29,98.19,1
8215,29.26,22.2,97.17,148.63,2
2758,17.39,58.1,97.76,173.25,2
8216,13.63,36.78,92.78,143.19,2
8217,1.53,48.08,82.1,131.71,2
6731,9.72,15.48,79.98,105.18,1
8218,8.79,55.12,29.76,93.67,2
3310,26.28,7.02,65.9,99.2,2
8219,38.0,28.84,80.52,147.36,2
8220,38.73,55.46,39.18,133.37,1
722,19.34,49.67,89.65,158.66,2
5959,24.51,53.5,31.29,109.3,1
8221,47.76,39.12,17.67,104.55,1
8222,21.27,20.85,22.28,64.4,1
7366,30.13,12.94,61.9,104.97,2
8223,38.64,11.52,92.43,142.59,3
2421,37.1,41.67,90.53,169.3,2
8224,17.08,20.79,56.53,94.4,2
8225,43.85,37.52,74.38,155.75,2
8226,34.69,50.59,6.57,91.85,2
2324,7.09,35.77,29.84,72.7,3
5310,39.94,49.46,18.05,107.45,2
8227,37.95,54.78,18.98,111.71,2
8228,47.7,2.4,11.85,61.95,2
4071,19.46,35.69,78.83,133.98,2
8229,5.77,8.13,76.49,90.39,2
8230,16.78,13.77,59.22,89.77,3
8231,5.61,27.75,91.71,125.07,2
8232,16.11,49.94,83.82,149.87,1
8233,3.3,16.67,43.64,63.61,1
8234,45.73,19.99,54.12,119.84,1
8235,1.63,16.75,58.79,77.17,1
8236,26.07,57.32,4.02,87.41,1
2301,33.94,49.67,75.1,158.71,2
8237,2.85,38.66,6.56,48.07,2
2127,20.84,38.86,14.13,73.83,2
8208,11.62,59.74,88.9,160.26,2
7438,15.15,55.35,94.64,165.14,1
8238,1.11,33.65,83.62,118.38,2
8239,24.53,37.99,22.94,85.46,2
8240,41.17,59.73,75.97,176.87,2
21,18.0,39.51,3.16,60.67,2
3931,18.36,16.84,62.9,98.1,1
4398,42.19,36.67,29.56,108.42,1
8241,4.04,15.56,97.12,116.72,2
8242,30.32,9.72,77.99,118.03,1
8243,6.82,35.26,34.47,76.55,2
617,46.73,36.65,2.03,85.41,1
8244,23.93,23.2,1.51,48.64,2
8245,27.35,47.12,52.99,127.46,2
8246,38.27,11.07,29.56,78.9,3
2159,29.84,9.21,36.88,75.93,2
8247,1.65,30.19,35.11,66.95,2
8248,17.95,3.82,74.17,95.94,1
8249,44.91,57.72,2.74,105.37,2
8250,5.34,4.91,81.45,91.7,2
6369,39.52,36.16,58.69,134.37,2
8251,49.32,47.75,59.0,156.07,2
8252,17.66,1.12,50.0,68.78,2
1266,44.44,19.65,77.82,141.91,2
7504,2.35,14.61,72.12,89.08,2
1593,30.56,32.98,87.09,150.63,2
5646,21.85,13.74,54.9,90.49,1
5562,20.87,5.91,39.62,66.4,2
8253,28.98,3.73,78.19,110.9,2
8254,19.09,7.78,72.43,99.3,2
2077,47.78,1.8,98.02,147.6,1
3941,31.17,0.24,11.59,43.0,2
3715,46.16,58.0,50.0,154.16,2
3218,13.39,37.53,90.23,141.15,2
5797,16.18,30.87,20.21,67.26,1
5775,41.77,13.39,17.74,72.9,3
541,37.51,10.03,10.46,58.0,2
1081,36.47,25.3,23.7,85.47,2
8255,1.06,40.71,54.77,96.54,2
591,10.01,59.48,7.59,77.08,3
8256,41.56,51.19,84.28,177.03,2
3455,8.07,16.46,26.46,50.99,1
5275,41.09,39.71,59.96,140.76,2
1308,41.13,36.42,18.09,95.64,1
8257,33.51,10.11,48.98,92.6,1
2129,33.09,22.64,24.47,80.2,1
8258,32.25,49.39,93.11,174.75,2
8259,31.17,55.97,74.03,161.17,1
8260,19.12,40.13,11.48,70.73,2
8261,12.01,56.46,50.61,119.08,1
8262,8.05,52.01,60.28,120.34,2
8263,30.48,32.22,60.51,123.21,1
4046,15.28,32.13,96.86,144.27,1
5089,16.85,28.31,63.45,108.61,1
8264,19.9,36.72,86.69,143.31,1
6293,7.45,51.93,96.86,156.24,1
6163,12.64,28.67,7.74,49.05,1
5970,1.46,32.08,84.07,117.61,2
6597,1.08,27.75,44.79,73.62,1
8265,48.06,16.24,15.9,80.2,2
4415,24.93,49.17,99.82,173.92,1
5353,10.35,59.1,87.0,156.45,2
5692,42.76,34.9,51.01,128.67,2
5637,40.95,35.62,11.02,87.59,1
8266,13.46,22.02,54.04,89.52,2
4792,29.43,30.88,4.18,64.49,2
1782,3.06,15.08,35.32,53.46,2
8267,29.74,13.79,47.01,90.54,2
8268,16.47,14.85,58.92,90.24,2
8269,27.75,33.58,9.97,71.3,2
8270,48.44,21.04,50.14,119.62,2
890,30.47,59.63,97.41,187.51,1
6709,31.72,17.17,10.3,59.19,1
8271,46.06,42.18,83.09,171.33,2
8272,29.5,36.51,64.89,130.9,2
8273,27.83,11.34,86.61,125.78,1
8274,43.62,35.56,40.5,119.68,2
8275,7.26,23.49,99.39,130.14,3
2445,27.63,52.44,44.01,124.08,2
8276,14.12,26.26,23.34,63.72,2
2829,45.59,31.67,27.07,104.33,1
8277,7.21,35.76,81.47,124.44,3
6746,25.89,53.25,9.34,88.48,1
8278,9.24,14.46,67.18,90.88,2
8279,30.02,37.94,2.32,70.28,3
8280,7.68,39.96,92.38,140.02,1
7026,41.94,27.78,0.98,70.7,1
5878,12.59,8.35,97.33,118.27,2
4455,10.6,25.36,17.63,53.59,1
1529,18.36,50.56,56.63,125.55,2
1849,47.93,2.05,26.46,76.44,1
7490,5.82,35.59,66.99,108.4,2
8281,4.75,38.78,38.51,82.04,2
5784,8.8,18.51,55.15,82.46,2
3732,0.49,9.23,90.55,100.27,2
1562,34.47,15.59,89.64,139.7,2
8282,44.12,12.02,25.55,81.69,2
3982,40.65,18.54,83.86,143.05,1
183,12.17,14.13,70.99,97.29,1
754,20.31,9.44,78.92,108.67,1
8283,36.46,35.11,82.58,154.15,1
8284,48.66,53.64,93.05,195.35,2
5340,14.36,3.99,68.44,86.79,2
1245,18.69,21.84,81.73,122.26,2
8285,10.56,37.96,90.09,138.61,2
8286,22.18,21.93,70.98,115.09,2
8287,47.78,22.09,50.69,120.56,2
3853,20.82,55.84,94.28,170.94,1
7521,4.57,1.24,67.41,73.22,2
650,41.48,37.28,22.63,101.39,1
1734,32.73,6.14,19.26,58.13,2
8288,47.59,57.35,63.28,168.22,2
4264,13.75,26.21,65.45,105.41,2
669,12.79,30.01,96.6,139.4,2
2537,33.82,50.75,90.95,175.52,2
6624,43.24,6.13,99.89,149.26,2
1924,15.66,32.72,85.03,133.41,2
6650,1.23,45.43,43.45,90.11,2
8289,49.79,56.21,62.25,168.25,2
5322,44.46,9.21,40.56,94.23,1
8290,16.96,24.99,25.55,67.5,1
2523,10.09,13.28,70.63,94.0,2
4562,43.93,26.45,27.96,98.34,2
8291,21.31,49.68,31.03,102.02,1
7229,3.09,22.86,78.92,104.87,2
1155,2.48,8.99,22.92,34.39,2
6411,42.8,3.72,99.96,146.48,1
8292,2.92,44.8,23.24,70.96,2
3136,48.73,33.55,13.72,96.0,2
8293,44.57,21.59,86.73,152.89,2
8294,24.65,19.24,75.16,119.05,3
8295,44.47,12.78,20.13,77.38,1
8296,8.5,55.52,72.43,136.45,1
7181,7.05,32.18,17.18,56.41,2
8297,17.54,55.63,63.01,136.18,2
3464,13.24,26.22,82.18,121.64,2
6938,38.6,12.47,94.5,145.57,2
8298,18.32,53.84,29.25,101.41,2
8299,49.25,8.83,80.73,138.81,3
7410,25.57,24.67,12.48,62.72,2
261,46.73,31.26,13.0,90.99,2
4740,18.04,48.02,88.36,154.42,2
6359,49.36,52.71,83.77,185.84,2
8248,10.91,54.87,43.0,108.78,2
8300,26.46,52.09,33.21,111.76,2
8301,31.83,34.32,88.69,154.84,2
8302,19.18,22.99,94.77,136.94,2
8303,40.29,6.54,80.87,127.7,1
5685,43.54,56.76,27.45,127.75,2
8304,29.39,21.98,74.35,125.72,1
3173,41.5,44.85,31.76,118.11,1
1269,15.4,47.53,44.32,107.25,2
8305,47.26,23.69,97.91,168.86,2
5509,49.48,52.27,24.94,126.69,2
8306,29.37,44.87,6.71,80.95,2
999,33.94,32.85,45.77,112.56,2
8307,29.49,35.09,2.23,66.81,2
1015,48.91,28.85,54.38,132.14,2
8308,41.17,18.87,34.94,94.98,2
8309,15.72,20.88,26.03,62.63,3
8310,34.79,23.93,24.36,83.08,2
104,5.01,25.11,42.12,72.24,1
3712,44.05,16.62,82.74,143.41,1
8311,24.17,17.96,53.13,95.26,2
8312,39.03,27.71,18.6,85.34,1
8313,47.86,4.36,2.5,54.72,1
2175,17.17,35.68,13.96,66.81,2
4968,36.47,18.41,44.43,99.31,1
8314,11.8,54.03,79.61,145.44,2
335,8.57,53.36,82.25,144.18,1
8315,19.09,17.06,48.3,84.45,2
5478,3.13,1.83,11.19,16.15,2
730,23.36,33.64,52.73,109.73,2
1532,45.39,16.19,90.15,151.73,3
8316,34.96,9.48,20.64,65.08,1
8317,35.34,57.36,12.05,104.75,2
8318,34.11,2.22,12.9,49.23,1
8319,33.98,51.62,28.85,114.45,2
5675,33.13,32.58,44.62,110.33,2
8320,36.13,24.39,38.34,98.86,2
8321,30.62,28.78,68.16,127.56,1
1546,2.55,51.16,47.26,100.97,1
2174,7.77,41.91,45.28,94.96,1
6713,0.73,23.49,86.3,110.52,1
8322,7.12,31.26,77.74,116.12,2
143,7.15,21.7,83.48,112.33,2
7760,10.82,39.88,80.46,131.16,1
4712,26.77,42.26,39.25,108.28,2
8323,27.73,23.98,54.06,105.77,3
8324,33.76,37.22,20.41,91.39,1
8325,0.87,1.04,18.24,20.15,2
8326,29.17,25.17,48.9,103.24,2
5313,7.84,29.95,35.7,73.49,2
8327,11.04,36.43,47.93,95.4,2
6042,46.64,8.6,62.55,117.79,2
8328,24.78,55.07,23.89,103.74,2
828,30.45,32.52,24.22,87.19,2
8329,32.83,1.84,28.66,63.33,2
4816,17.37,8.16,25.54,51.07,2
8330,14.52,6.59,39.92,61.03,2
4160,46.84,7.01,70.42,124.27,1
7594,7.91,53.49,75.12,136.52,2
8331,47.57,33.26,6.03,86.86,1
2925,38.91,50.77,84.93,174.61,2
111,36.51,26.75,71.5,134.76,2
8332,24.95,45.8,68.96,139.71,2
1076,14.31,22.45,8.62,45.38,2
8333,25.9,13.81,21.02,60.73,2
4532,7.25,33.58,26.81,67.64,2
8334,8.4,14.06,12.08,34.54,1
8335,5.51,53.34,51.56,110.41,2
803,29.97,57.53,76.32,163.82,1
8336,26.01,25.0,8.0,59.01,2
2398,23.79,12.34,35.46,71.59,2
7324,10.53,54.62,43.04,108.19,2
1425,2.09,9.87,14.48,26.44,2
459,15.36,56.49,71.27,143.12,2
4018,39.75,28.33,9.99,78.07,2
5642,39.32,22.78,64.96,127.06,2
8337,21.22,59.22,76.01,156.45,2
3038,40.69,46.59,37.31,124.59,2
2664,10.72,38.35,88.11,137.18,2
7939,46.23,47.88,88.39,182.5,2
8338,17.32,37.83,99.56,154.71,1
8339,47.03,33.39,70.17,150.59,3
8340,36.71,45.22,67.18,149.11,2
3110,32.42,19.73,79.5,131.65,2
874,48.84,44.73,81.13,174.7,2
8293,27.97,5.89,60.92,94.78,2
5132,26.01,39.38,45.51,110.9,2
8341,35.25,59.11,32.07,126.43,2
2407,33.15,26.49,18.5,78.14,2
6551,49.99,31.6,99.12,180.71,2
2656,41.74,23.43,56.07,121.24,2
8342,1.0,56.52,4.5,62.02,1
5393,2.96,49.42,34.14,86.52,2
8343,5.26,13.0,38.28,56.54,1
8344,8.69,36.4,27.55,72.64,2
8237,33.79,41.3,39.76,114.85,1
288,33.02,4.75,45.11,82.88,2
464,33.13,13.89,38.97,85.99,1
8345,2.04,49.57,88.21,139.82,2
1141,20.42,11.43,36.27,68.12,2
8346,3.77,14.62,41.09,59.48,2
8347,42.09,11.51,86.92,140.52,1
3885,17.15,33.53,83.9,134.58,2
8348,46.58,19.58,47.34,113.5,2
274,36.66,40.46,17.25,94.37,1
5873,18.03,14.27,14.66,46.96,2
8349,46.09,58.55,97.31,201.95,2
8350,34.5,4.62,92.78,131.9,1
682,34.57,40.72,38.61,113.9,2
8351,25.65,4.17,41.96,71.78,2
8352,25.76,6.37,11.42,43.55,2
2287,37.12,5.14,8.89,51.15,2
8353,29.47,42.94,19.82,92.23,1
7412,2.1,24.65,42.28,69.03,1
8354,40.02,57.27,37.04,134.33,2
3128,33.77,6.09,71.11,110.97,1
8355,46.47,40.24,41.4,128.11,2
8356,21.45,28.08,3.32,52.85,1
6573,22.75,40.18,9.71,72.64,1
8357,4.46,16.52,59.35,80.33,3
8358,2.41,6.58,51.47,60.46,2
8359,28.95,14.58,6.14,49.67,1
8360,4.37,18.77,74.7,97.84,2
701,13.38,17.74,99.42,130.54,2
5172,32.55,11.71,89.92,134.18,1
8361,37.08,26.24,28.67,91.99,2
8362,2.88,57.3,16.06,76.24,1
8363,5.72,45.26,78.29,129.27,2
8364,38.96,23.05,39.07,101.08,2
6758,11.87,1.49,96.11,109.47,2
3193,43.88,24.42,5.66,73.96,1
8365,49.37,50.18,44.94,144.49,1
5568,13.87,55.62,54.13,123.62,2
4305,49.32,20.33,45.85,115.5,1
567,15.78,15.78,70.32,101.88,2
4711,17.29,24.46,93.72,135.47,3
8366,44.83,22.03,0.31,67.17,2
7256,40.94,29.9,54.77,125.61,1
8367,13.92,21.16,32.93,68.01,2
8368,38.29,4.86,0.48,43.63,3
8369,8.22,52.57,74.19,134.98,1
8370,13.56,48.16,83.45,145.17,2
6562,32.62,35.18,2.85,70.65,2
8371,39.54,55.38,98.63,193.55,1
8372,13.56,5.43,74.0,92.99,1
8373,28.27,57.62,43.19,129.08,1
6707,2.74,12.85,21.73,37.32,1
2503,19.14,40.59,70.52,130.25,2
1827,25.5,35.02,44.38,104.9,2
8374,31.93,35.23,58.34,125.5,2
2394,47.31,47.38,93.28,187.97,1
8375,31.65,46.37,17.99,96.01,1
3274,14.68,13.12,62.61,90.41,2
8376,27.64,7.53,91.92,127.09,2
2471,32.69,14.08,83.73,130.5,2
1582,39.82,58.92,35.31,134.05,2
6519,40.94,29.15,13.98,84.07,1
5916,10.86,21.75,29.03,61.64,1
8377,49.1,48.19,96.37,193.66,2
341,48.1,55.84,64.25,168.19,2
6511,7.5,48.07,84.15,139.72,2
8378,47.06,13.25,70.41,130.72,1
6588,4.29,2.89,8.43,15.61,1
3038,36.06,25.24,0.38,61.68,1
480,19.42,1.94,65.89,87.25,1
8379,2.49,5.16,50.14,57.79,3
6897,15.01,35.68,40.32,91.01,2
8380,25.93,50.87,66.79,143.59,1
3653,24.24,53.37,36.85,114.46,2
252,28.13,55.37,83.61,167.11,1
3184,18.16,9.84,53.36,81.36,2
8381,22.13,43.19,26.91,92.23,2
3195,48.12,6.29,12.65,67.06,2
6197,21.14,15.01,16.49,52.64,2
940,27.13,21.63,71.44,120.2,2
8382,43.24,9.72,87.32,140.28,2
267,18.11,46.88,16.42,81.41,2
7713,2.93,57.37,2.15,62.45,2
8001,4.36,55.12,71.0,130.48,2
4868,8.52,59.08,87.94,155.54,2
2648,5.72,39.99,7.89,53.6,1
8383,23.05,34.62,70.69,128.36,2
8384,1.17,8.99,12.4,22.56,1
8385,39.95,3.6,43.99,87.54,2
7144,46.35,59.04,60.95,166.34,2
8386,11.61,1.68,45.0,58.29,2
8387,45.07,4.05,98.03,147.15,1
8388,19.04,31.95,67.37,118.36,1
8389,4.35,39.08,1.25,44.68,2
2384,13.9,27.34,70.96,112.2,1
4677,48.34,56.14,17.25,121.73,2
599,43.1,59.81,59.98,162.89,2
8390,22.99,41.86,27.61,92.46,2
5837,12.88,12.7,62.0,87.58,2
8391,17.43,23.65,69.75,110.83,2
7369,49.78,20.43,2.9,73.11,2
8392,41.24,45.74,72.89,159.87,1
6463,27.46,59.12,37.44,124.02,2
6754,21.58,11.52,4.8,37.9,2
8393,20.6,56.28,52.55,129.43,2
8394,32.38,7.3,8.9,48.58,2
5969,0.12,2.68,45.66,48.46,2
5191,32.43,43.08,17.24,92.75,2
5623,7.21,47.77,3.92,58.9,2
8395,30.57,57.94,12.15,100.66,2
4706,23.48,20.68,5.69,49.85,2
6117,17.75,51.69,76.44,145.88,1
8396,29.69,38.7,49.86,118.25,1
8397,34.3,4.14,88.34,126.78,1
8398,39.32,23.87,32.65,95.84,2
8399,11.12,9.46,49.27,69.85,1
7457,46.31,4.96,6.32,57.59,2
3437,20.27,32.51,15.4,68.18,1
8400,48.84,36.24,99.17,184.25,2
8401,4.54,43.79,35.89,84.22,2
8402,29.2,55.15,6.4,90.75,1
1221,3.69,55.57,30.6,89.86,1
5755,37.88,26.23,98.57,162.68,2
4162,0.99,44.33,6.55,51.87,2
8403,47.32,56.11,46.09,149.52,1
8404,42.49,24.17,59.32,125.98,2
8031,25.69,22.55,88.09,136.33,1
6711,12.28,51.06,53.23,116.57,2
8405,13.3,39.16,75.96,128.42,2
996,39.89,7.26,75.72,122.87,2
8406,5.78,38.43,80.09,124.3,2
8407,2.88,15.89,75.75,94.52,2
8408,25.52,6.55,9.84,41.91,1
5514,6.89,10.28,80.41,97.58,2
8409,30.8,55.27,51.07,137.14,2
7560,40.39,1.06,40.94,82.39,3
7993,31.15,51.99,21.67,104.81,2
4180,22.73,23.62,40.01,86.36,1
116,43.95,12.95,99.86,156.76,2
8410,15.89,59.59,54.05,129.53,2
8411,19.8,33.08,93.05,145.93,1
5425,14.35,50.36,68.54,133.25,1
8412,15.62,6.51,21.8,43.93,2
8413,10.6,22.14,36.8,69.54,2
8414,21.59,54.5,4.68,80.77,2
8415,24.21,55.3,81.3,160.81,2
2122,24.37,7.35,10.49,42.21,2
4945,7.72,8.57,44.19,60.48,2
8416,19.77,30.64,50.12,100.53,2
3703,31.05,2.69,50.18,83.92,2
8417,31.02,47.14,70.33,148.49,3
8418,35.26,52.7,36.08,124.04,1
1534,34.86,51.59,94.46,180.91,3
8419,46.42,57.76,85.07,189.25,3
5762,45.12,25.7,24.16,94.98,2
4465,35.54,10.15,16.48,62.17,2
8238,34.25,13.77,58.95,106.97,1
977,33.58,5.38,70.55,109.51,2
8420,20.22,56.0,73.56,149.78,1
8421,6.69,24.6,87.35,118.64,1
150,5.21,8.61,16.36,30.18,1
8422,19.49,17.76,18.17,55.42,2
8298,2.82,45.98,40.74,89.54,2
8423,5.9,11.89,97.26,115.05,2
8424,22.37,9.58,5.01,36.96,2
3517,17.76,58.6,61.88,138.24,2
7557,6.38,36.62,59.07,102.07,2
8425,11.09,15.62,88.53,115.24,1
8426,44.3,54.88,28.05,127.23,2
8427,13.31,44.33,96.66,154.3,1
8428,26.39,41.76,91.6,159.75,1
8429,18.27,53.03,24.38,95.68,2
8430,6.88,44.87,34.09,85.84,2
1520,33.46,47.88,0.43,81.77,2
8431,1.62,2.86,59.25,63.73,2
1166,18.87,7.31,16.63,42.81,2
8432,14.09,4.79,70.15,89.03,2
8433,27.4,55.39,12.93,95.72,2
8434,17.48,54.33,71.11,142.92,2
8435,19.52,27.18,64.43,111.13,1
6980,10.59,1.35,83.32,95.26,2
8222,22.78,55.0,12.58,90.36,3
8436,27.91,29.22,32.45,89.58,1
2095,11.0,50.68,16.15,77.83,3
8437,35.59,7.21,10.46,53.26,2
5427,2.92,44.56,8.48,55.96,2
5604,32.41,3.94,99.65,136.0,2
8129,49.59,6.13,25.16,80.88,2
8438,16.53,15.34,21.46,53.33,2
8439,38.88,56.54,60.76,156.18,1
8440,48.52,35.7,46.09,130.31,2
8441,19.04,23.32,57.15,99.51,2
8442,6.67,6.5,93.31,106.48,1
8443,47.3,42.39,21.93,111.62,1
7010,21.98,29.79,96.9,148.67,2
5584,6.73,59.08,11.38,77.19,1
111,21.75,17.21,21.86,60.82,2
8444,42.75,7.76,99.11,149.62,2
8445,2.53,7.54,57.48,67.55,2
6618,15.23,42.95,43.39,101.57,2
8446,19.96,44.97,81.23,146.16,2
2310,49.8,8.03,1.05,58.88,1
5735,49.36,6.21,64.8,120.37,2
8447,19.11,18.89,44.47,82.47,3
8448,24.56,4.3,89.47,118.33,2
8449,36.74,47.01,10.38,94.13,3
