ticket_id,gender,age,age_group,group_size,group_type,ticket_type,is_multiday,favourite_genre,recommend_to_friend
7351,Female,18,18-24,5,Group,3-day Pass,True,Pop,True
7352,Male,32,25-34,4,Group,VIP,True,Hip-Hop,True
7353,Female,18,18-24,2,Couple,3-day Pass,True,Rock,True
7354,Female,18,18-24,2,Couple,3-day Pass,True,Hip-Hop,True
7355,Male,25,25-34,5,Group,3-day Pass,True,Hip-Hop,True
7356,Male,23,18-24,3,Group,VIP,True,Pop,True
7357,Female,26,25-34,4,Group,3-day Pass,True,Pop,False
7358,Female,27,25-34,3,Group,1-day Pass,False,Rock,False
7359,Male,25,25-34,3,Group,3-day Pass,True,Rock,False
7360,Female,21,18-24,3,Group,3-day Pass,True,Rock,False
7361,Female,18,18-24,3,Group,3-day Pass,True,Pop,False
7362,Female,28,25-34,5,Group,3-day Pass,True,Pop,True
7363,Female,26,25-34,3,Group,VIP,True,Hip-Hop,True
7364,Female,27,25-34,3,Group,3-day Pass,True,Pop,False
7365,Male,23,18-24,5,Group,3-day Pass,True,Pop,True
7366,Female,22,18-24,1,Individual,1-day Pass,False,Hip-Hop,True
7367,Female,24,18-24,4,Group,3-day Pass,True,Reggaeton,True
7368,Female,24,18-24,1,Individual,3-day Pass,True,Rock,True
7369,Female,18,18-24,2,Couple,1-day Pass,False,Hip-Hop,False
7370,Male,26,25-34,2,Couple,3-day Pass,True,Pop,True
7371,Male,24,18-24,3,Group,3-day Pass,True,Reggaeton,True
7372,Male,18,18-24,2,Couple,3-day Pass,True,Pop,True
7373,Female,27,25-34,3,Group,VIP,True,Reggaeton,True
7374,Male,18,18-24,3,Group,3-day Pass,True,Hip-Hop,True
7375,Male,23,18-24,4,Group,3-day Pass,True,Rock,True
7376,Female,30,25-34,1,Individual,3-day Pass,True,Hip-Hop,True
7377,Other,19,18-24,4,Group,1-day Pass,False,Rock,True
7378,Male,27,25-34,1,Individual,3-day Pass,True,Pop,True
7379,Male,18,18-24,4,Group,3-day Pass,True,Hip-Hop,True
7380,Male,18,18-24,4,Group,3-day Pass,True,Pop,True
7381,Male,28,25-34,2,Couple,3-day Pass,True,Pop,True
7382,Female,18,18-24,5,Group,3-day Pass,True,Rock,True
7383,Female,24,18-24,5,Group,3-day Pass,True,Rock,True
7384,Female,23,18-24,1,Individual,1-day Pass,False,Reggaeton,True
7385,Female,21,18-24,4,Group,1-day Pass,False,Rock,True
7386,Female,29,25-34,1,Individual,3-day Pass,True,Reggaeton,True
7387,Male,18,18-24,3,Group,VIP,True,Electronic,True
7388,Female,29,25-34,3,Group,3-day Pass,True,Reggaeton,False
7389,Female,25,25-34,2,Couple,VIP,True,Reggaeton,True
7390,Female,18,18-24,3,Group,1-day Pass,False,Pop,False
7391,Female,26,25-34,2,Couple,3-day Pass,True,Rock,True
7392,Male,22,18-24,4,Group,1-day Pass,False,Pop,True
7393,Other,23,18-24,3,Group,3-day Pass,True,Reggaeton,False
7394,Male,25,25-34,5,Group,VIP,True,Reggaeton,True
7395,Female,18,18-24,4,Group,3-day Pass,True,Electronic,True
7396,Female,27,25-34,5,Group,1-day Pass,False,Pop,False
7397,Female,25,25-34,4,Group,1-day Pass,False,Hip-Hop,True
7398,Female,21,18-24,5,Group,1-day Pass,False,Electronic,False
7399,Female,29,25-34,2,Couple,3-day Pass,True,Pop,True
7400,Female,23,18-24,5,Group,3-day Pass,True,Hip-Hop,False
7401,Female,27,25-34,3,Group,3-day Pass,True,Hip-Hop,True
7402,Male,24,18-24,1,Individual,1-day Pass,False,Reggaeton,True
7403,Female,27,25-34,3,Group,3-day Pass,True,Rock,True
7404,Male,29,25-34,1,Individual,VIP,True,Rock,True
7405,Male,25,25-34,1,Individual,3-day Pass,True,Reggaeton,False
7406,Female,21,18-24,5,Group,3-day Pass,True,Rock,True
7407,Female,27,25-34,3,Group,3-day Pass,True,Hip-Hop,True
7408,Female,22,18-24,1,Individual,VIP,True,Rock,True
7409,Female,27,25-34,1,Individual,3-day Pass,True,Rock,True
7410,Female,27,25-34,3,Group,3-day Pass,True,Pop,False
7411,Male,18,18-24,4,Group,3-day Pass,True,Hip-Hop,False
7412,Male,23,18-24,3,Group,3-day Pass,True,Rock,False
7413,Male,26,25-34,3,Group,3-day Pass,True,Rock,False
7414,Male,22,18-24,1,Individual,3-day Pass,True,Reggaeton,True
7415,Female,18,18-24,3,Group,3-day Pass,True,Rock,True
7416,Female,23,18-24,4,Group,3-day Pass,True,Rock,True
7417,Female,28,25-34,5,Group,3-day Pass,True,Hip-Hop,True
7418,Male,28,25-34,4,Group,VIP,True,Rock,True
7419,Male,23,18-24,3,Group,VIP,True,Rock,True
7420,Female,28,25-34,4,Group,3-day Pass,True,Hip-Hop,True
7421,Female,20,18-24,4,Group,3-day Pass,True,Rock,False
7422,Female,26,25-34,1,Individual,1-day Pass,False,Hip-Hop,True
7423,Female,22,18-24,2,Couple,3-day Pass,True,Rock,False
7424,Male,24,18-24,2,Couple,1-day Pass,False,Rock,True
7425,Female,31,25-34,5,Group,3-day Pass,True,Hip-Hop,False
7426,Female,21,18-24,1,Individual,VIP,True,Rock,True
7427,Other,28,25-34,4,Group,3-day Pass,True,Pop,True
7428,Female,27,25-34,4,Group,3-day Pass,True,Rock,False
7429,Female,18,18-24,5,Group,1-day Pass,False,Hip-Hop,True
7430,Male,23,18-24,5,Group,3-day Pass,True,Rock,False
7431,Female,30,25-34,3,Group,3-day Pass,True,Rock,True
7432,Female,18,18-24,4,Group,VIP,True,Rock,True
7433,Female,26,25-34,3,Group,VIP,True,Rock,False
7434,Other,20,18-24,2,Couple,3-day Pass,True,Rock,True
7435,Male,30,25-34,2,Couple,VIP,True,Hip-Hop,True
7436,Other,23,18-24,2,Couple,1-day Pass,False,Rock,True
7437,Female,28,25-34,3,Group,3-day Pass,True,Pop,True
7438,Male,31,25-34,4,Group,VIP,True,Pop,True
7439,Male,30,25-34,5,Group,3-day Pass,True,Hip-Hop,False
7440,Female,24,18-24,4,Group,VIP,True,Hip-Hop,True
7441,Female,18,18-24,1,Individual,VIP,True,Pop,True
7442,Male,22,18-24,3,Group,3-day Pass,True,Pop,True
7443,Female,25,25-34,3,Group,1-day Pass,False,Rock,False
7444,Female,25,25-34,4,Group,3-day Pass,True,Reggaeton,True
7445,Female,23,18-24,4,Group,3-day Pass,True,Hip-Hop,True
7446,Male,21,18-24,5,Group,3-day Pass,True,Hip-Hop,False
7447,Female,27,25-34,4,Group,3-day Pass,True,Rock,False
7448,Male,24,18-24,2,Couple,3-day Pass,True,Pop,True
7449,Male,26,25-34,4,Group,3-day Pass,True,Hip-Hop,False
7450,Male,30,25-34,3,Group,3-day Pass,True,Pop,False
7451,Female,21,18-24,3,Group,VIP,True,Pop,True
7452,Male,29,25-34,2,Couple,3-day Pass,True,Rock,True
7453,Female,23,18-24,4,Group,3-day Pass,True,Rock,True
7454,Female,20,18-24,2,Couple,1-day Pass,False,Rock,True
7455,Female,20,18-24,5,Group,VIP,True,Pop,True
7456,Male,21,18-24,4,Group,3-day Pass,True,Reggaeton,True
7457,Female,18,18-24,3,Group,1-day Pass,False,Pop,True
7458,Female,27,25-34,2,Couple,1-day Pass,False,Pop,True
7459,Female,29,25-34,5,Group,3-day Pass,True,Rock,False
7460,Female,18,18-24,3,Group,3-day Pass,True,Rock,True
7461,Female,25,25-34,5,Group,3-day Pass,True,Reggaeton,True
7462,Female,18,18-24,2,Couple,3-day Pass,True,Electronic,True
7463,Female,27,25-34,4,Group,VIP,True,Electronic,False
7464,Male,18,18-24,4,Group,1-day Pass,False,Rock,True
7465,Female,24,18-24,3,Group,VIP,True,Pop,True
7466,Male,28,25-34,5,Group,VIP,True,Hip-Hop,True
7467,Female,28,25-34,3,Group,1-day Pass,False,Pop,True
7468,Male,22,18-24,3,Group,3-day Pass,True,Rock,True
7469,Female,20,18-24,3,Group,1-day Pass,False,Hip-Hop,True
7470,Female,20,18-24,3,Group,3-day Pass,True,Rock,True
7471,Male,26,25-34,4,Group,1-day Pass,False,Hip-Hop,False
7472,Male,32,25-34,5,Group,3-day Pass,True,Rock,True
7473,Male,28,25-34,2,Couple,VIP,True,Rock,True
7474,Male,31,25-34,2,Couple,3-day Pass,True,Pop,True
7475,Female,29,25-34,3,Group,VIP,True,Reggaeton,False
7476,Female,30,25-34,2,Couple,3-day Pass,True,Rock,True
7477,Male,25,25-34,3,Group,1-day Pass,False,Rock,False
7478,Male,25,25-34,3,Group,3-day Pass,True,Pop,False
7479,Female,20,18-24,4,Group,3-day Pass,True,Reggaeton,True
7480,Male,18,18-24,5,Group,3-day Pass,True,Electronic,True
7481,Male,27,25-34,4,Group,1-day Pass,False,Electronic,True
7482,Male,28,25-34,5,Group,3-day Pass,True,Hip-Hop,True
7483,Female,31,25-34,3,Group,1-day Pass,False,Hip-Hop,False
7484,Female,24,18-24,3,Group,1-day Pass,False,Rock,True
7485,Male,23,18-24,1,Individual,3-day Pass,True,Pop,True
7486,Female,26,25-34,4,Group,VIP,True,Pop,True
7487,Female,27,25-34,3,Group,VIP,True,Rock,True
7488,Female,22,18-24,1,Individual,3-day Pass,True,Electronic,False
7489,Male,18,18-24,5,Group,1-day Pass,False,Rock,False
7490,Female,21,18-24,4,Group,1-day Pass,False,Rock,False
7491,Male,23,18-24,1,Individual,3-day Pass,True,Electronic,False
7492,Female,18,18-24,4,Group,VIP,True,Hip-Hop,True
7493,Female,21,18-24,4,Group,VIP,True,Hip-Hop,True
7494,Female,18,18-24,4,Group,3-day Pass,True,Rock,True
7495,Male,23,18-24,1,Individual,3-day Pass,True,Rock,True
7496,Female,28,25-34,4,Group,3-day Pass,True,Rock,False
7497,Female,25,25-34,3,Group,1-day Pass,False,Rock,True
7498,Female,18,18-24,4,Group,1-day Pass,False,Hip-Hop,False
7499,Female,26,25-34,4,Group,3-day Pass,True,Rock,False
7500,Male,26,25-34,3,Group,3-day Pass,True,Pop,False
7501,Male,26,25-34,5,Group,3-day Pass,True,Rock,True
7502,Male,28,25-34,4,Group,VIP,True,Pop,True
7503,Female,18,18-24,3,Group,1-day Pass,False,Rock,True
7504,Female,29,25-34,2,Couple,3-day Pass,True,Electronic,False
7505,Male,26,25-34,4,Group,VIP,True,Reggaeton,True
7506,Male,29,25-34,5,Group,3-day Pass,True,Pop,True
7507,Female,24,18-24,4,Group,3-day Pass,True,Hip-Hop,True
7508,Female,21,18-24,4,Group,3-day Pass,True,Pop,False
7509,Male,26,25-34,3,Group,3-day Pass,True,Reggaeton,True
7510,Male,24,18-24,3,Group,3-day Pass,True,Rock,False
7511,Male,18,18-24,4,Group,3-day Pass,True,Reggaeton,True
7512,Other,31,25-34,4,Group,3-day Pass,True,Reggaeton,True
7513,Male,25,25-34,4,Group,3-day Pass,True,Hip-Hop,True
7514,Female,26,25-34,4,Group,3-day Pass,True,Rock,True
7515,Female,20,18-24,1,Individual,VIP,True,Reggaeton,True
7516,Other,20,18-24,4,Group,3-day Pass,True,Rock,True
7517,Female,26,25-34,3,Group,VIP,True,Pop,True
7518,Female,27,25-34,2,Couple,1-day Pass,False,Pop,True
7519,Female,20,18-24,4,Group,1-day Pass,False,Reggaeton,True
7520,Male,25,25-34,5,Group,3-day Pass,True,Rock,False
7521,Female,24,18-24,3,Group,3-day Pass,True,Pop,True
7522,Female,27,25-34,5,Group,3-day Pass,True,Reggaeton,True
7523,Male,27,25-34,3,Group,VIP,True,Pop,True
7524,Male,18,18-24,5,Group,3-day Pass,True,Rock,True
7525,Female,23,18-24,2,Couple,3-day Pass,True,Hip-Hop,True
7526,Male,25,25-34,4,Group,3-day Pass,True,Rock,True
7527,Male,26,25-34,3,Group,VIP,True,Hip-Hop,False
7528,Male,22,18-24,1,Individual,3-day Pass,True,Electronic,True
7529,Female,25,25-34,3,Group,3-day Pass,True,Pop,False
7530,Female,27,25-34,3,Group,3-day Pass,True,Electronic,True
7531,Female,22,18-24,4,Group,1-day Pass,False,Pop,True
7532,Male,27,25-34,3,Group,1-day Pass,False,Rock,True
7533,Male,31,25-34,4,Group,3-day Pass,True,Hip-Hop,False
7534,Female,25,25-34,4,Group,3-day Pass,True,Hip-Hop,True
7535,Male,18,18-24,5,Group,3-day Pass,True,Pop,True
7536,Male,21,18-24,1,Individual,3-day Pass,True,Hip-Hop,True
7537,Male,18,18-24,3,Group,1-day Pass,False,Pop,True
7538,Other,18,18-24,4,Group,3-day Pass,True,Reggaeton,False
7539,Female,30,25-34,5,Group,3-day Pass,True,Rock,False
7540,Female,18,18-24,4,Group,3-day Pass,True,Rock,True
7541,Male,26,25-34,5,Group,VIP,True,Rock,True
7542,Male,19,18-24,3,Group,3-day Pass,True,Pop,True
7543,Female,18,18-24,1,Individual,1-day Pass,False,Hip-Hop,True
7544,Female,26,25-34,4,Group,3-day Pass,True,Pop,False
7545,Male,28,25-34,4,Group,1-day Pass,False,Pop,True
7546,Female,32,25-34,1,Individual,1-day Pass,False,Hip-Hop,False
7547,Female,29,25-34,1,Individual,VIP,True,Pop,True
7548,Female,21,18-24,3,Group,3-day Pass,True,Rock,True
7549,Male,21,18-24,2,Couple,1-day Pass,False,Rock,False
7550,Other,24,18-24,5,Group,1-day Pass,False,Pop,False
7551,Male,29,25-34,4,Group,1-day Pass,False,Rock,True
7552,Female,26,25-34,3,Group,1-day Pass,False,Pop,True
7553,Female,28,25-34,1,Individual,1-day Pass,False,Pop,False
7554,Female,27,25-34,3,Group,3-day Pass,True,Rock,True
7555,Male,18,18-24,5,Group,3-day Pass,True,Hip-Hop,False
7556,Female,18,18-24,1,Individual,3-day Pass,True,Rock,True
7557,Male,27,25-34,3,Group,3-day Pass,True,Rock,False
7558,Female,27,25-34,2,Couple,3-day Pass,True,Rock,True
7559,Male,25,25-34,3,Group,1-day Pass,False,Electronic,True
7560,Female,28,25-34,1,Individual,3-day Pass,True,Electronic,False
7561,Female,27,25-34,3,Group,3-day Pass,True,Rock,True
7562,Female,23,18-24,3,Group,3-day Pass,True,Pop,True
7563,Female,26,25-34,4,Group,VIP,True,Rock,True
7564,Male,24,18-24,2,Couple,VIP,True,Hip-Hop,True
7565,Male,29,25-34,4,Group,3-day Pass,True,Hip-Hop,True
7566,Male,25,25-34,4,Group,1-day Pass,False,Rock,True
7567,Female,23,18-24,4,Group,3-day Pass,True,Rock,True
7568,Female,24,18-24,5,Group,3-day Pass,True,Rock,False
7569,Female,18,18-24,3,Group,3-day Pass,True,Hip-Hop,True
7570,Female,18,18-24,2,Couple,3-day Pass,True,Reggaeton,False
7571,Male,30,25-34,4,Group,VIP,True,Rock,True
7572,Female,26,25-34,3,Group,VIP,True,Rock,True
7573,Male,18,18-24,2,Couple,VIP,True,Reggaeton,False
7574,Male,30,25-34,4,Group,1-day Pass,False,Rock,True
7575,Male,27,25-34,3,Group,3-day Pass,True,Pop,False
7576,Female,18,18-24,2,Couple,1-day Pass,False,Rock,True
7577,Female,24,18-24,5,Group,3-day Pass,True,Rock,False
7578,Female,23,18-24,3,Group,1-day Pass,False,Rock,False
7579,Male,21,18-24,4,Group,VIP,True,Electronic,True
7580,Male,18,18-24,4,Group,VIP,True,Rock,True
7581,Female,28,25-34,5,Group,3-day Pass,True,Reggaeton,True
7582,Male,27,25-34,2,Couple,1-day Pass,False,Pop,False
7583,Female,22,18-24,5,Group,3-day Pass,True,Hip-Hop,True
7584,Male,18,18-24,4,Group,1-day Pass,False,Rock,False
7585,Female,30,25-34,3,Group,3-day Pass,True,Pop,False
7586,Female,24,18-24,3,Group,3-day Pass,True,Pop,False
7587,Male,23,18-24,4,Group,3-day Pass,True,Rock,True
7588,Female,30,25-34,2,Couple,3-day Pass,True,Pop,True
7589,Female,31,25-34,3,Group,3-day Pass,True,Rock,False
7590,Male,21,18-24,4,Group,VIP,True,Rock,True
7591,Male,28,25-34,5,Group,1-day Pass,False,Pop,False
7592,Female,26,25-34,5,Group,VIP,True,Rock,True
7593,Female,26,25-34,2,Couple,1-day Pass,False,Rock,False
7594,Male,29,25-34,3,Group,3-day Pass,True,Hip-Hop,True
7595,Female,28,25-34,4,Group,3-day Pass,True,Rock,False
7596,Male,23,18-24,3,Group,3-day Pass,True,Hip-Hop,False
7597,Male,22,18-24,5,Group,3-day Pass,True,Rock,True
7598,Female,18,18-24,5,Group,3-day Pass,True,Hip-Hop,True
7599,Male,21,18-24,4,Group,VIP,True,Hip-Hop,True
7600,Male,25,25-34,4,Group,VIP,True,Pop,False
7601,Female,21,18-24,2,Couple,3-day Pass,True,Pop,False
7602,Female,29,25-34,3,Group,1-day Pass,False,Electronic,True
7603,Male,24,18-24,3,Group,1-day Pass,False,Reggaeton,True
7604,Male,26,25-34,3,Group,3-day Pass,True,Hip-Hop,True
7605,Female,25,25-34,2,Couple,VIP,True,Pop,True
7606,Female,21,18-24,3,Group,VIP,True,Hip-Hop,False
7607,Male,21,18-24,3,Group,VIP,True,Reggaeton,True
7608,Male,27,25-34,4,Group,3-day Pass,True,Rock,True
7609,Female,32,25-34,3,Group,3-day Pass,True,Pop,True
7610,Male,22,18-24,5,Group,1-day Pass,False,Rock,True
7611,Female,28,25-34,2,Couple,1-day Pass,False,Pop,True
7612,Male,29,25-34,2,Couple,3-day Pass,True,Pop,True
7613,Female,32,25-34,5,Group,1-day Pass,False,Rock,True
7614,Male,18,18-24,2,Couple,3-day Pass,True,Pop,True
7615,Female,29,25-34,4,Group,VIP,True,Pop,False
7616,Female,22,18-24,4,Group,VIP,True,Rock,False
7617,Female,20,18-24,5,Group,VIP,True,Hip-Hop,False
7618,Male,23,18-24,5,Group,3-day Pass,True,Hip-Hop,True
7619,Male,27,25-34,3,Group,3-day Pass,True,Rock,False
7620,Female,31,25-34,3,Group,3-day Pass,True,Pop,True
7621,Male,24,18-24,1,Individual,3-day Pass,True,Rock,True
7622,Female,27,25-34,5,Group,3-day Pass,True,Rock,True
7623,Female,23,18-24,2,Couple,1-day Pass,False,Rock,True
7624,Male,28,25-34,1,Individual,3-day Pass,True,Rock,True
7625,Male,26,25-34,2,Couple,3-day Pass,True,Hip-Hop,True
7626,Female,19,18-24,1,Individual,3-day Pass,True,Hip-Hop,False
7627,Female,21,18-24,3,Group,3-day Pass,True,Electronic,False
7628,Male,31,25-34,3,Group,3-day Pass,True,Rock,True
7629,Female,28,25-34,4,Group,3-day Pass,True,Rock,True
7630,Female,18,18-24,4,Group,1-day Pass,False,Rock,True
7631,Male,18,18-24,4,Group,1-day Pass,False,Pop,True
7632,Male,25,25-34,2,Couple,3-day Pass,True,Reggaeton,True
7633,Female,21,18-24,4,Group,3-day Pass,True,Pop,True
7634,Male,18,18-24,4,Group,3-day Pass,True,Reggaeton,True
7635,Male,28,25-34,3,Group,VIP,True,Rock,True
7636,Female,31,25-34,3,Group,3-day Pass,True,Rock,True
7637,Male,18,18-24,5,Group,3-day Pass,True,Pop,False
7638,Female,24,18-24,5,Group,VIP,True,Hip-Hop,False
7639,Female,22,18-24,4,Group,1-day Pass,False,Hip-Hop,True
7640,Male,28,25-34,5,Group,1-day Pass,False,Rock,True
7641,Female,29,25-34,5,Group,3-day Pass,True,Rock,True
7642,Female,27,25-34,3,Group,1-day Pass,False,Hip-Hop,True
7643,Female,20,18-24,4,Group,3-day Pass,True,Pop,False
7644,Female,30,25-34,2,Couple,3-day Pass,True,Hip-Hop,False
7645,Male,28,25-34,4,Group,1-day Pass,False,Electronic,True
7646,Male,22,18-24,3,Group,VIP,True,Hip-Hop,True
7647,Other,30,25-34,5,Group,VIP,True,Reggaeton,True
7648,Female,27,25-34,3,Group,VIP,True,Rock,True
7649,Male,21,18-24,2,Couple,3-day Pass,True,Rock,False
7650,Male,24,18-24,4,Group,VIP,True,Hip-Hop,True
7651,Female,30,25-34,4,Group,VIP,True,Hip-Hop,True
7652,Female,28,25-34,3,Group,1-day Pass,False,Rock,False
7653,Female,18,18-24,1,Individual,3-day Pass,True,Electronic,True
7654,Female,29,25-34,4,Group,3-day Pass,True,Hip-Hop,False
7655,Male,29,25-34,3,Group,1-day Pass,False,Hip-Hop,False
7656,Female,29,25-34,3,Group,1-day Pass,False,Pop,True
7657,Female,26,25-34,2,Couple,VIP,True,Reggaeton,True
7658,Female,24,18-24,2,Couple,1-day Pass,False,Electronic,False
7659,Other,22,18-24,4,Group,3-day Pass,True,Pop,False
7660,Male,27,25-34,1,Individual,3-day Pass,True,Pop,False
7661,Male,23,18-24,4,Group,1-day Pass,False,Pop,True
7662,Female,26,25-34,1,Individual,1-day Pass,False,Rock,True
7663,Male,18,18-24,1,Individual,3-day Pass,True,Hip-Hop,False
7664,Female,22,18-24,3,Group,1-day Pass,False,Rock,True
7665,Female,29,25-34,4,Group,VIP,True,Electronic,True
7666,Female,31,25-34,2,Couple,3-day Pass,True,Reggaeton,False
7667,Female,23,18-24,3,Group,VIP,True,Reggaeton,True
7668,Male,19,18-24,2,Couple,VIP,True,Electronic,True
7669,Female,24,18-24,3,Group,1-day Pass,False,Hip-Hop,True
7670,Female,18,18-24,2,Couple,3-day Pass,True,Hip-Hop,False
7671,Male,26,25-34,5,Group,3-day Pass,True,Rock,False
7672,Male,22,18-24,3,Group,1-day Pass,False,Hip-Hop,True
7673,Female,27,25-34,3,Group,3-day Pass,True,Pop,False
7674,Female,20,18-24,4,Group,VIP,True,Rock,True
7675,Other,23,18-24,5,Group,1-day Pass,False,Pop,False
7676,Female,28,25-34,3,Group,3-day Pass,True,Pop,True
7677,Female,29,25-34,4,Group,3-day Pass,True,Hip-Hop,True
7678,Male,18,18-24,3,Group,3-day Pass,True,Rock,True
7679,Female,21,18-24,2,Couple,3-day Pass,True,Hip-Hop,True
7680,Female,24,18-24,3,Group,3-day Pass,True,Pop,False
7681,Female,18,18-24,3,Group,VIP,True,Pop,True
7682,Male,26,25-34,1,Individual,3-day Pass,True,Rock,False
7683,Male,30,25-34,4,Group,3-day Pass,True,Pop,True
7684,Male,33,25-34,3,Group,VIP,True,Rock,False
7685,Male,24,18-24,4,Group,1-day Pass,False,Rock,True
7686,Male,31,25-34,4,Group,3-day Pass,True,Reggaeton,False
7687,Female,21,18-24,1,Individual,1-day Pass,False,Rock,False
7688,Female,26,25-34,1,Individual,VIP,True,Rock,True
7689,Female,27,25-34,3,Group,1-day Pass,False,Pop,True
7690,Female,18,18-24,2,Couple,3-day Pass,True,Pop,True
7691,Female,25,25-34,5,Group,3-day Pass,True,Hip-Hop,True
7692,Other,23,18-24,2,Couple,1-day Pass,False,Hip-Hop,True
7693,Female,19,18-24,3,Group,1-day Pass,False,Reggaeton,True
7694,Male,18,18-24,5,Group,VIP,True,Rock,True
7695,Female,18,18-24,2,Couple,3-day Pass,True,Rock,True
7696,Female,18,18-24,4,Group,1-day Pass,False,Pop,False
7697,Female,23,18-24,5,Group,3-day Pass,True,Pop,False
7698,Male,23,18-24,1,Individual,3-day Pass,True,Rock,True
7699,Female,25,25-34,5,Group,3-day Pass,True,Rock,True
7700,Male,23,18-24,5,Group,3-day Pass,True,Hip-Hop,True
7701,Male,27,25-34,2,Couple,VIP,True,Pop,False
7702,Female,29,25-34,3,Group,3-day Pass,True,Hip-Hop,True
7703,Female,18,18-24,3,Group,VIP,True,Rock,True
7704,Male,18,18-24,5,Group,3-day Pass,True,Rock,True
7705,Female,23,18-24,1,Individual,3-day Pass,True,Rock,True
7706,Female,22,18-24,3,Group,1-day Pass,False,Rock,True
7707,Female,21,18-24,1,Individual,3-day Pass,True,Rock,True
7708,Female,18,18-24,3,Group,1-day Pass,False,Electronic,True
7709,Male,29,25-34,4,Group,3-day Pass,True,Electronic,True
7710,Other,27,25-34,5,Group,3-day Pass,True,Rock,False
7711,Male,18,18-24,4,Group,VIP,True,Pop,True
7712,Male,28,25-34,5,Group,3-day Pass,True,Rock,False
7713,Male,18,18-24,4,Group,3-day Pass,True,Rock,False
7714,Male,30,25-34,3,Group,3-day Pass,True,Rock,True
7715,Female,20,18-24,3,Group,3-day Pass,True,Rock,True
7716,Male,23,18-24,3,Group,VIP,True,Rock,True
7717,Female,18,18-24,2,Couple,1-day Pass,False,Rock,False
7718,Female,20,18-24,3,Group,3-day Pass,True,Electronic,False
7719,Other,21,18-24,2,Couple,3-day Pass,True,Rock,True
7720,Female,22,18-24,4,Group,3-day Pass,True,Reggaeton,True
7721,Other,21,18-24,1,Individual,3-day Pass,True,Hip-Hop,True
7722,Male,21,18-24,2,Couple,3-day Pass,True,Rock,False
7723,Female,33,25-34,5,Group,3-day Pass,True,Hip-Hop,True
7724,Male,24,18-24,3,Group,3-day Pass,True,Hip-Hop,True
7725,Male,18,18-24,5,Group,3-day Pass,True,Rock,True
7726,Female,28,25-34,3,Group,3-day Pass,True,Electronic,False
7727,Male,18,18-24,3,Group,VIP,True,Hip-Hop,False
7728,Female,20,18-24,4,Group,VIP,True,Pop,False
7729,Male,23,18-24,5,Group,3-day Pass,True,Electronic,True
7730,Female,20,18-24,3,Group,3-day Pass,True,Hip-Hop,True
7731,Female,25,25-34,1,Individual,3-day Pass,True,Rock,False
7732,Female,29,25-34,4,Group,VIP,True,Rock,True
7733,Other,27,25-34,1,Individual,3-day Pass,True,Rock,True
7734,Female,31,25-34,1,Individual,VIP,True,Rock,True
7735,Other,18,18-24,2,Couple,VIP,True,Reggaeton,False
7736,Male,27,25-34,2,Couple,3-day Pass,True,Pop,True
7737,Female,32,25-34,2,Couple,VIP,True,Electronic,True
7738,Other,28,25-34,5,Group,1-day Pass,False,Pop,True
7739,Male,24,18-24,3,Group,3-day Pass,True,Electronic,True
