ticket_id,ticket_type,attendance_date,age,gender,group_size,food_expense,drink_expense,merch_expense,payment_method,favourite_genre,satisfaction_rating,security_rating,cleanliness_rating,recommend_to_friend
1288,3-day Pass,2025-05-03,23,Other,5,22.55,54.65,96.93,Cash,Hip-Hop,9,7,3,True
7479,3-day Pass,2025-05-01,20,Female,4,30.89,17.08,49.13,Festival App,Reggaeton,1,9,9,True
7480,3-day Pass,2025-05-02,18,Male,5,39.41,9.81,85.93,Card,Electronic,7,10,8,True
2809,3-day Pass,2025-05-03,22,Other,3,3.59,57.6,0.23,Cash,Rock,4,7,6,True
7481,1-day Pass,2025-05-03,27,Male,4,22.35,7.78,7.99,Card,Electronic,8,6,5,True
7482,3-day Pass,2025-05-02,28,Male,5,9.72,53.84,75.54,Card,Hip-Hop,8,10,4,True
6495,1-day Pass,2025-05-01,25,Female,4,1.13,44.31,73.68,Cash,Hip-Hop,7,1,8,True
7483,1-day Pass,2025-05-01,31,Female,3,24.0,29.04,50.81,Cash,Hip-Hop,3,9,6,False
1810,3-day Pass,2025-05-02,18,Male,4,20.45,49.2,13.17,Card,Rock,8,9,4,False
3958,3-day Pass,2025-05-02,26,Male,3,28.18,18.07,24.12,Cash,Rock,8,9,5,False
7484,1-day Pass,2025-05-01,24,Female,3,38.28,43.59,60.1,Cash,Rock,10,7,6,True
866,3-day Pass,2025-05-02,21,Female,3,14.25,9.04,17.73,Card,Pop,8,8,2,False
7317,3-day Pass,2025-05-01,29,Female,4,5.17,13.03,50.01,Card,Electronic,5,8,3,True
7483,VIP,2025-05-02,28,Female,2,1.94,23.54,33.26,Card,Reggaeton,8,9,10,True
7485,3-day Pass,2025-05-01,23,Male,1,7.08,38.49,54.13,Card,Pop,3,6,8,True
3712,3-day Pass,2025-05-02,29,Female,4,33.06,7.76,50.77,Cash,Rock,5,6,4,False
4072,VIP,2025-05-03,29,Male,5,16.8,52.63,85.56,Card,Hip-Hop,5,7,3,False
6790,VIP,2025-05-02,27,Male,4,9.78,39.55,2.07,Card,Rock,8,8,7,False
7486,VIP,2025-05-03,26,Female,4,43.46,57.45,29.85,Card,Pop,8,8,5,True
7487,VIP,2025-05-03,27,Female,3,6.9,36.59,63.86,Card,Rock,1,9,6,True
7488,3-day Pass,2025-05-02,22,Female,1,6.04,8.37,1.3,Card,Electronic,4,8,6,False
5678,3-day Pass,2025-05-01,27,Female,2,9.48,2.31,24.5,Card,Hip-Hop,1,9,10,True
1952,3-day Pass,2025-05-01,25,Female,4,48.13,54.83,16.24,Card,Rock,4,10,6,False
7489,1-day Pass,2025-05-01,18,Male,5,1.01,26.59,34.62,Cash,Rock,4,10,2,False
7490,1-day Pass,2025-05-01,21,Female,4,22.46,11.03,24.91,Festival App,Rock,7,9,3,False
5780,VIP,2025-05-02,22,Female,3,10.0,13.93,76.84,Cash,Pop,9,7,2,False
1336,1-day Pass,2025-05-03,18,Male,2,28.09,26.96,70.21,Card,Rock,5,8,7,True
2132,3-day Pass,2025-05-03,27,Female,2,15.54,53.88,6.29,Cash,Pop,1,7,9,True
7491,3-day Pass,2025-05-03,23,Male,1,13.77,48.67,16.92,Festival App,Electronic,6,8,6,False
7492,VIP,2025-05-01,18,Female,4,29.85,43.0,64.07,Card,Hip-Hop,7,8,3,True
5911,1-day Pass,2025-05-01,25,Male,4,4.11,30.84,25.75,Card,Hip-Hop,7,7,7,True
7493,VIP,2025-05-03,21,Female,4,37.49,13.58,26.38,Card,Hip-Hop,8,8,3,True
7494,3-day Pass,2025-05-03,18,Female,4,7.44,14.92,11.76,Card,Rock,7,8,4,True
7495,3-day Pass,2025-05-03,23,Male,1,9.16,52.51,6.68,Card,Rock,8,5,5,True
7496,3-day Pass,2025-05-01,28,Female,4,41.97,15.15,44.58,Card,Rock,8,7,1,False
5817,3-day Pass,2025-05-01,24,Other,3,46.22,21.11,21.08,Cash,Rock,2,7,4,True
7497,1-day Pass,2025-05-01,25,Female,3,16.12,38.42,71.61,Cash,Rock,6,5,6,True
7498,1-day Pass,2025-05-02,18,Female,4,48.65,17.36,58.68,Card,Hip-Hop,10,8,6,False
7499,3-day Pass,2025-05-02,26,Female,4,23.12,44.55,36.59,Festival App,Rock,4,6,7,False
7500,3-day Pass,2025-05-03,26,Male,3,23.85,26.63,0.78,Card,Pop,10,6,2,False
2278,1-day Pass,2025-05-02,29,Other,5,9.95,2.35,72.16,Card,Hip-Hop,3,7,6,False
5127,VIP,2025-05-01,33,Other,2,34.74,8.74,27.7,Card,Hip-Hop,5,8,5,False
1621,1-day Pass,2025-05-02,24,Male,4,43.25,34.35,7.68,Card,Reggaeton,5,9,6,False
7501,3-day Pass,2025-05-01,26,Male,5,2.34,39.06,20.54,Card,Rock,7,8,9,True
1744,3-day Pass,2025-05-02,18,Male,3,44.44,33.66,20.63,Card,Rock,10,7,6,False
7502,VIP,2025-05-03,28,Male,4,9.07,23.97,89.11,Festival App,Pop,6,9,4,True
1659,3-day Pass,2025-05-03,31,Female,2,22.98,52.67,93.52,Cash,Hip-Hop,8,8,7,False
81,3-day Pass,2025-05-03,19,Female,4,22.42,58.61,48.45,Card,Rock,8,9,3,True
2312,3-day Pass,2025-05-02,22,Female,4,43.11,52.96,30.14,Card,Rock,4,7,7,False
7503,1-day Pass,2025-05-03,18,Female,3,24.94,54.32,20.11,Card,Rock,1,10,7,True
7504,3-day Pass,2025-05-01,29,Female,2,27.05,35.53,99.57,Card,Electronic,8,9,8,False
185,3-day Pass,2025-05-01,24,Male,4,15.11,17.6,72.15,Card,Rock,8,7,4,False
7505,VIP,2025-05-02,26,Male,4,3.03,4.09,49.66,Cash,Reggaeton,6,9,6,True
2678,1-day Pass,2025-05-02,25,Male,1,46.61,35.3,48.88,Cash,Rock,8,8,6,False
7506,3-day Pass,2025-05-02,29,Male,5,49.58,47.46,50.16,Card,Pop,4,7,6,True
4631,3-day Pass,2025-05-02,20,Female,5,31.63,39.01,20.49,Card,Hip-Hop,9,9,6,True
4357,3-day Pass,2025-05-02,31,Male,3,7.28,28.8,17.47,Card,Reggaeton,6,10,9,True
7507,3-day Pass,2025-05-03,24,Female,4,0.5,37.03,69.97,Cash,Hip-Hop,1,7,8,True
7508,3-day Pass,2025-05-02,21,Female,4,22.76,49.85,65.6,Cash,Pop,8,8,4,False
7509,3-day Pass,2025-05-01,26,Male,3,6.09,5.47,77.5,Cash,Reggaeton,2,2,4,True
2883,VIP,2025-05-02,29,Female,5,37.6,6.09,81.08,Card,Rock,1,9,10,True
5131,3-day Pass,2025-05-03,26,Male,4,22.47,54.92,41.96,Cash,Pop,8,9,6,True
7510,3-day Pass,2025-05-02,24,Male,3,20.25,8.11,13.22,Card,Rock,7,8,7,False
7511,3-day Pass,2025-05-03,18,Male,4,15.63,19.33,85.91,Card,Reggaeton,8,9,6,True
7512,3-day Pass,2025-05-03,31,Other,4,48.8,17.2,0.54,Cash,Reggaeton,8,8,4,True
7513,3-day Pass,2025-05-03,25,Male,4,29.42,58.14,36.53,Card,Hip-Hop,4,8,3,True
2981,3-day Pass,2025-05-01,29,Male,5,4.71,13.46,43.71,Cash,Pop,8,8,4,False
7514,3-day Pass,2025-05-03,26,Female,4,1.5,39.39,20.49,Cash,Rock,8,5,2,True
5319,VIP,2025-05-02,26,Female,5,29.51,33.87,3.06,Card,Hip-Hop,8,5,4,True
1418,VIP,2025-05-03,26,Female,5,48.57,34.01,6.06,Cash,Pop,5,9,6,False
7515,VIP,2025-05-01,20,Female,1,34.45,24.22,22.0,Cash,Reggaeton,9,9,6,True
505,3-day Pass,2025-05-01,28,Male,3,6.38,12.13,7.31,Cash,Reggaeton,1,10,9,True
7516,3-day Pass,2025-05-01,20,Other,4,9.35,57.95,73.01,Cash,Rock,6,7,3,True
3354,VIP,2025-05-03,18,Other,3,38.24,0.64,53.64,Card,Rock,2,10,7,False
7517,VIP,2025-05-02,26,Female,3,30.74,24.37,15.93,Card,Pop,2,4,3,True
1606,1-day Pass,2025-05-03,22,Female,1,12.59,13.13,73.64,Cash,Hip-Hop,1,5,3,True
1870,3-day Pass,2025-05-01,30,Female,5,38.7,22.39,46.55,Card,Hip-Hop,5,8,5,False
7518,1-day Pass,2025-05-03,27,Female,2,1.63,53.62,69.01,Card,Pop,5,8,5,True
7519,1-day Pass,2025-05-03,20,Female,4,29.78,52.92,39.24,Card,Reggaeton,6,7,6,True
7520,3-day Pass,2025-05-01,25,Male,5,30.6,19.82,69.08,Cash,Rock,4,6,4,False
562,3-day Pass,2025-05-01,21,Male,1,16.22,11.12,67.87,Card,Rock,8,7,4,True
7521,3-day Pass,2025-05-03,24,Female,3,30.86,41.43,84.34,Card,Pop,5,10,4,True
7522,3-day Pass,2025-05-01,27,Female,5,5.04,6.02,63.53,Card,Reggaeton,8,9,6,True
7523,VIP,2025-05-03,27,Male,3,2.59,2.64,53.79,Card,Pop,3,8,2,True
6744,3-day Pass,2025-05-03,25,Male,3,23.5,37.71,41.43,Card,Rock,8,10,6,False
4421,3-day Pass,2025-05-03,18,Male,3,35.05,22.7,66.49,Card,Hip-Hop,3,8,6,True
7524,3-day Pass,2025-05-01,18,Male,5,6.77,31.26,73.42,Card,Rock,8,9,4,True
7525,3-day Pass,2025-05-01,23,Female,2,34.39,15.9,16.85,Cash,Hip-Hop,8,6,3,True
7526,3-day Pass,2025-05-02,25,Male,4,17.99,19.94,26.01,Cash,Rock,8,9,3,True
7527,VIP,2025-05-03,26,Male,3,11.15,7.01,7.07,Card,Hip-Hop,10,9,3,False
3018,3-day Pass,2025-05-01,18,Other,1,14.5,5.94,71.17,Card,Pop,7,8,3,False
7528,3-day Pass,2025-05-02,22,Male,1,38.09,2.94,65.4,Card,Electronic,6,2,4,True
7529,3-day Pass,2025-05-01,25,Female,3,45.54,24.32,93.18,Card,Pop,8,7,6,False
7530,3-day Pass,2025-05-03,27,Female,3,6.8,20.66,69.26,Card,Electronic,9,8,5,True
7531,1-day Pass,2025-05-03,22,Female,4,10.9,17.63,21.78,Card,Pop,10,10,2,True
7532,1-day Pass,2025-05-01,27,Male,3,28.37,21.53,30.95,Card,Rock,5,10,10,True
4098,VIP,2025-05-03,18,Female,5,43.61,19.62,99.08,Cash,Rock,7,1,2,True
7533,3-day Pass,2025-05-01,31,Male,4,34.51,39.42,59.19,Card,Hip-Hop,8,9,10,False
7534,3-day Pass,2025-05-01,25,Female,4,27.25,22.42,98.92,Cash,Hip-Hop,10,2,6,True
3494,1-day Pass,2025-05-03,23,Male,3,29.85,21.04,33.73,Card,Rock,2,6,4,True
1554,3-day Pass,2025-05-02,27,Female,3,7.06,26.67,63.76,Cash,Rock,4,6,7,True
7535,3-day Pass,2025-05-02,18,Male,5,42.59,38.49,93.53,Cash,Pop,5,9,1,True
928,3-day Pass,2025-05-03,25,Male,1,39.15,53.11,50.49,Cash,Hip-Hop,7,7,7,True
7536,3-day Pass,2025-05-03,21,Male,1,35.61,15.98,26.2,Card,Hip-Hop,6,8,7,True
7537,1-day Pass,2025-05-03,18,Male,3,20.06,39.68,63.6,Card,Pop,9,7,6,True
7538,3-day Pass,2025-05-02,18,Other,4,26.19,25.6,50.7,Card,Reggaeton,7,5,4,False
7539,3-day Pass,2025-05-01,30,Female,5,38.45,42.33,32.85,Card,Rock,1,9,9,False
7540,3-day Pass,2025-05-01,18,Female,4,31.52,30.35,20.48,Card,Rock,8,8,3,True
7541,VIP,2025-05-02,26,Male,5,46.19,38.83,47.13,Card,Rock,1,10,6,True
379,1-day Pass,2025-05-03,29,Male,4,21.14,58.34,70.11,Card,Rock,8,8,6,False
3902,3-day Pass,2025-05-02,30,Female,3,12.98,16.21,8.39,Card,Rock,7,9,5,False
7542,3-day Pass,2025-05-01,19,Male,3,26.7,46.34,14.13,Cash,Pop,8,9,2,True
4516,1-day Pass,2025-05-02,20,Female,5,18.51,29.66,99.99,Card,Rock,4,9,3,True
6555,3-day Pass,2025-05-03,31,Male,2,31.09,3.94,82.41,Cash,Hip-Hop,9,8,6,True
7543,1-day Pass,2025-05-01,18,Female,1,21.47,31.09,69.53,Cash,Hip-Hop,2,8,6,True
7544,3-day Pass,2025-05-01,26,Female,4,48.31,47.76,85.22,Card,Pop,9,8,9,False
886,1-day Pass,2025-05-03,21,Male,3,20.77,45.32,41.21,Card,Rock,6,9,5,True
6160,1-day Pass,2025-05-02,18,Male,3,43.49,33.06,24.87,Cash,Rock,4,10,9,True
5053,3-day Pass,2025-05-03,28,Male,2,12.56,35.1,11.93,Card,Reggaeton,8,7,7,True
7545,1-day Pass,2025-05-03,28,Male,4,20.1,48.15,71.5,Card,Pop,5,9,5,True
5900,VIP,2025-05-03,18,Female,1,24.08,26.6,81.58,Cash,Rock,9,7,4,True
6055,1-day Pass,2025-05-01,27,Female,5,26.9,44.15,47.01,Card,Rock,7,7,6,True
7546,1-day Pass,2025-05-01,32,Female,1,30.37,53.56,68.6,Card,Hip-Hop,7,10,6,False
7547,VIP,2025-05-01,29,Female,1,8.05,58.14,68.29,Festival App,Pop,7,9,6,True
7548,3-day Pass,2025-05-01,21,Female,3,11.41,22.96,58.9,Card,Rock,3,8,3,True
969,3-day Pass,2025-05-01,27,Female,4,9.4,22.72,3.24,Festival App,Electronic,2,6,2,False
506,3-day Pass,2025-05-01,18,Male,4,30.04,23.14,14.77,Card,Reggaeton,9,8,6,True
2093,1-day Pass,2025-05-03,18,Male,4,48.85,40.98,40.58,Cash,Rock,4,6,5,True
2067,3-day Pass,2025-05-02,23,Female,3,4.42,59.69,30.31,Card,Rock,7,7,2,True
7549,1-day Pass,2025-05-01,21,Male,2,37.99,8.69,69.13,Card,Rock,6,9,5,False
7550,1-day Pass,2025-05-01,24,Other,5,34.16,12.29,81.95,Card,Pop,5,7,2,False
7551,1-day Pass,2025-05-02,29,Male,4,32.09,3.6,59.45,Card,Rock,8,9,6,True
3658,3-day Pass,2025-05-01,23,Male,4,44.73,28.36,3.68,Card,Hip-Hop,3,9,3,True
155,3-day Pass,2025-05-03,32,Other,1,15.95,3.2,90.98,Cash,Hip-Hop,4,5,1,True
1684,1-day Pass,2025-05-01,28,Female,3,26.13,50.86,64.04,Cash,Reggaeton,2,7,2,False
7552,1-day Pass,2025-05-03,26,Female,3,41.06,7.87,56.15,Card,Pop,3,6,10,True
5946,VIP,2025-05-03,29,Male,1,3.74,4.65,61.69,Card,Reggaeton,6,6,3,True
4954,3-day Pass,2025-05-03,25,Female,4,37.12,43.95,99.07,Card,Rock,4,8,9,False
7553,1-day Pass,2025-05-02,28,Female,1,38.14,35.02,23.72,Card,Pop,6,9,4,False
6888,3-day Pass,2025-05-02,32,Female,4,8.91,33.25,23.7,Card,Reggaeton,8,8,3,True
1178,3-day Pass,2025-05-01,32,Female,4,3.74,14.44,59.05,Cash,Pop,8,7,2,False
1488,3-day Pass,2025-05-02,27,Male,5,44.61,59.42,24.62,Card,Rock,8,8,9,False
4224,3-day Pass,2025-05-03,31,Male,3,27.49,7.09,8.17,Cash,Pop,5,8,1,True
7554,3-day Pass,2025-05-01,27,Female,3,35.62,10.11,45.83,Cash,Rock,8,10,3,True
6388,VIP,2025-05-02,26,Female,2,9.97,23.57,75.8,Cash,Rock,6,8,8,True
7555,3-day Pass,2025-05-03,18,Male,5,6.09,8.46,42.44,Cash,Hip-Hop,8,9,6,False
1839,3-day Pass,2025-05-03,24,Male,5,35.27,31.81,16.86,Card,Rock,9,9,5,True
4477,3-day Pass,2025-05-03,31,Female,2,29.89,45.97,63.31,Card,Rock,4,8,3,True
5880,3-day Pass,2025-05-01,29,Female,5,12.78,0.24,62.51,Festival App,Rock,4,8,5,True
7556,3-day Pass,2025-05-03,18,Female,1,11.58,57.13,97.28,Card,Rock,5,7,6,True
1077,VIP,2025-05-02,19,Female,2,32.79,35.31,78.45,Cash,Rock,8,10,2,False
7557,3-day Pass,2025-05-01,27,Male,3,34.85,43.08,48.68,Card,Rock,6,7,2,False
7558,3-day Pass,2025-05-02,27,Female,2,20.63,57.63,23.05,Cash,Rock,4,7,4,True
368,3-day Pass,2025-05-02,27,Female,3,44.67,30.43,38.12,Card,Pop,8,1,10,True
3499,3-day Pass,2025-05-01,28,Female,3,42.5,11.52,97.49,Card,Rock,9,6,10,True
6392,3-day Pass,2025-05-03,18,Male,1,19.09,23.14,70.16,Card,Pop,3,8,3,True
7559,1-day Pass,2025-05-03,25,Male,3,38.08,32.16,49.53,Card,Electronic,1,6,7,True
7560,3-day Pass,2025-05-02,28,Female,1,10.87,26.03,70.04,Card,Electronic,4,10,6,False
7561,3-day Pass,2025-05-02,27,Female,3,47.66,21.1,99.37,Cash,Rock,8,10,6,True
7562,3-day Pass,2025-05-03,23,Female,3,26.76,4.59,49.14,Card,Pop,8,9,6,True
7563,VIP,2025-05-01,26,Female,4,19.37,53.7,49.14,Card,Rock,7,8,9,True
2832,3-day Pass,2025-05-02,24,Female,4,12.85,33.04,38.12,Card,Rock,8,10,5,True
3700,1-day Pass,2025-05-01,21,Female,3,2.55,37.51,78.56,Card,Hip-Hop,8,10,4,True
7564,VIP,2025-05-01,24,Male,2,43.28,13.63,80.53,Cash,Hip-Hop,7,7,3,True
5669,3-day Pass,2025-05-02,28,Female,4,25.34,47.55,63.5,Festival App,Electronic,3,7,6,True
7565,3-day Pass,2025-05-02,29,Male,4,43.94,28.13,13.8,Festival App,Hip-Hop,7,9,6,True
2307,3-day Pass,2025-05-02,30,Female,3,36.88,3.29,91.04,Card,Hip-Hop,9,10,1,True
7566,1-day Pass,2025-05-03,25,Male,4,1.73,37.56,41.33,Card,Rock,1,9,7,True
7567,3-day Pass,2025-05-01,23,Female,4,5.85,33.27,57.2,Cash,Rock,8,8,2,True
5011,3-day Pass,2025-05-03,22,Female,3,7.88,23.54,33.48,Cash,Hip-Hop,9,7,7,False
7568,3-day Pass,2025-05-03,24,Female,5,21.82,58.34,44.16,Card,Rock,1,9,7,False
7569,3-day Pass,2025-05-03,18,Female,3,21.79,35.7,52.53,Cash,Hip-Hop,10,8,4,True
7316,1-day Pass,2025-05-03,20,Female,2,14.32,57.73,34.79,Card,Electronic,8,8,5,False
5682,VIP,2025-05-02,29,Male,2,2.18,54.54,59.02,Card,Pop,2,8,3,False
7570,3-day Pass,2025-05-01,18,Female,2,46.88,39.59,48.52,Card,Reggaeton,8,9,8,False
1377,3-day Pass,2025-05-03,24,Female,4,34.28,57.2,8.35,Festival App,Rock,8,7,8,True
3087,1-day Pass,2025-05-02,30,Male,3,21.28,9.21,40.7,Card,Hip-Hop,4,9,3,True
7571,VIP,2025-05-03,30,Male,4,13.26,37.33,17.42,Festival App,Rock,1,10,8,True
2140,3-day Pass,2025-05-03,30,Male,5,20.36,33.86,64.03,Cash,Electronic,5,8,7,True
7301,VIP,2025-05-03,31,Female,3,6.49,7.83,15.38,Card,Rock,8,8,2,True
378,1-day Pass,2025-05-03,30,Female,3,11.94,3.15,12.77,Card,Pop,8,10,6,True
7572,VIP,2025-05-02,26,Female,3,3.97,16.85,18.71,Cash,Rock,1,7,3,True
7573,VIP,2025-05-02,18,Male,2,24.18,55.26,2.25,Card,Reggaeton,8,7,6,False
6312,3-day Pass,2025-05-03,29,Male,2,39.56,4.19,70.4,Card,Pop,3,10,5,False
7574,1-day Pass,2025-05-01,30,Male,4,45.31,12.12,20.19,Card,Rock,5,7,5,True
7575,3-day Pass,2025-05-02,27,Male,3,45.55,10.22,15.46,Cash,Pop,1,7,4,False
7576,1-day Pass,2025-05-03,18,Female,2,25.13,27.06,9.02,Card,Rock,1,6,6,True
1089,3-day Pass,2025-05-01,27,Male,3,27.34,16.38,30.48,Card,Rock,6,7,2,True
7577,3-day Pass,2025-05-03,24,Female,5,44.22,45.44,15.69,Cash,Rock,8,9,6,False
7578,1-day Pass,2025-05-01,23,Female,3,19.25,44.21,46.26,Cash,Rock,5,7,5,False
1977,3-day Pass,2025-05-03,27,Male,5,27.79,52.08,21.33,Card,Reggaeton,1,9,1,False
4398,3-day Pass,2025-05-02,23,Male,3,0.01,26.92,29.27,Card,Rock,4,5,6,True
7579,VIP,2025-05-02,21,Male,4,11.47,54.96,22.21,Card,Electronic,9,10,6,True
3022,3-day Pass,2025-05-01,26,Male,4,35.7,6.8,11.8,Cash,Rock,7,7,3,False
2504,1-day Pass,2025-05-02,18,Male,3,17.6,5.67,71.94,Cash,Pop,8,9,3,False
5683,3-day Pass,2025-05-03,23,Male,5,48.04,12.38,39.74,Cash,Reggaeton,8,1,3,False
2167,3-day Pass,2025-05-02,29,Female,4,2.0,44.25,73.66,Card,Rock,4,9,6,True
1913,3-day Pass,2025-05-03,25,Male,3,9.33,56.98,62.42,Card,Rock,1,10,8,True
7580,VIP,2025-05-03,18,Male,4,28.41,42.15,51.12,Cash,Rock,8,7,6,True
7581,3-day Pass,2025-05-01,28,Female,5,2.16,7.01,13.8,Cash,Reggaeton,8,8,5,True
4239,VIP,2025-05-01,27,Female,4,43.15,42.74,73.99,Card,Hip-Hop,4,8,7,True
7582,1-day Pass,2025-05-02,27,Male,2,27.25,0.51,33.04,Cash,Pop,6,9,10,False
6033,VIP,2025-05-03,30,Female,1,27.32,20.55,52.56,Card,Pop,8,8,3,False
7583,3-day Pass,2025-05-03,22,Female,5,9.76,54.29,17.34,Card,Hip-Hop,7,8,2,True
7584,1-day Pass,2025-05-02,18,Male,4,3.27,55.42,54.02,Card,Rock,8,7,4,False
7585,3-day Pass,2025-05-01,30,Female,3,0.09,19.1,95.77,Card,Pop,1,8,3,False
6822,VIP,2025-05-03,29,Female,3,20.64,40.27,53.12,Cash,Rock,3,7,7,False
7586,3-day Pass,2025-05-02,24,Female,3,13.7,0.25,16.23,Card,Pop,5,10,6,False
6980,3-day Pass,2025-05-02,20,Female,4,40.3,28.65,92.79,Card,Reggaeton,9,8,2,False
7587,3-day Pass,2025-05-01,23,Male,4,29.28,36.53,53.28,Card,Rock,8,10,3,True
666,3-day Pass,2025-05-01,26,Male,4,26.47,42.05,96.75,Card,Rock,7,8,6,False
1228,3-day Pass,2025-05-03,30,Male,1,6.75,10.32,50.82,Cash,Reggaeton,9,9,2,True
7588,3-day Pass,2025-05-02,30,Female,2,10.25,49.21,21.07,Card,Pop,8,8,4,True
7063,3-day Pass,2025-05-01,22,Female,3,42.33,29.9,4.38,Card,Hip-Hop,8,7,5,True
5655,3-day Pass,2025-05-03,29,Male,1,0.12,29.84,2.63,Card,Pop,7,8,4,False
1320,3-day Pass,2025-05-02,18,Male,3,18.77,44.78,6.6,Cash,Pop,4,8,6,True
7589,3-day Pass,2025-05-03,31,Female,3,19.98,4.18,64.07,Card,Rock,9,10,10,False
7590,VIP,2025-05-02,21,Male,4,40.63,46.34,99.61,Cash,Rock,7,7,6,True
1874,VIP,2025-05-03,27,Female,3,12.58,57.9,51.72,Card,Hip-Hop,4,7,2,True
7591,1-day Pass,2025-05-01,28,Male,5,36.81,17.79,18.35,Card,Pop,5,8,3,False
5152,3-day Pass,2025-05-03,20,Male,2,48.74,18.76,70.65,Festival App,Pop,7,7,3,True
7592,VIP,2025-05-02,26,Female,5,6.6,50.68,98.19,Card,Rock,4,1,2,True
4905,3-day Pass,2025-05-03,27,Other,3,37.89,31.13,19.73,Card,Pop,4,9,4,True
40,3-day Pass,2025-05-01,26,Female,1,39.24,38.97,77.61,Card,Reggaeton,9,8,2,True
5750,3-day Pass,2025-05-01,23,Female,5,24.31,15.99,5.01,Festival App,Hip-Hop,5,8,5,True
7593,1-day Pass,2025-05-02,26,Female,2,39.01,7.07,39.77,Cash,Rock,8,6,2,False
7594,3-day Pass,2025-05-03,29,Male,3,33.9,55.83,2.26,Card,Hip-Hop,8,7,6,True
7595,3-day Pass,2025-05-01,28,Female,4,34.39,50.42,69.96,Festival App,Rock,7,6,8,False
7596,3-day Pass,2025-05-03,23,Male,3,31.29,52.08,73.53,Cash,Hip-Hop,6,1,6,False
1825,3-day Pass,2025-05-01,21,Female,3,49.25,51.52,20.42,Cash,Rock,8,8,2,True
2184,VIP,2025-05-03,21,Female,2,3.78,33.82,76.82,Cash,Pop,4,6,10,False
4337,3-day Pass,2025-05-01,28,Female,2,7.19,52.55,72.66,Card,Electronic,4,8,3,True
2509,3-day Pass,2025-05-02,23,Female,4,19.67,27.3,42.24,Card,Hip-Hop,9,7,6,True
7597,3-day Pass,2025-05-03,22,Male,5,7.32,24.74,17.18,Card,Rock,4,9,1,True
7598,3-day Pass,2025-05-01,18,Female,5,46.72,49.71,96.44,Card,Hip-Hop,8,10,5,True
2954,3-day Pass,2025-05-03,18,Male,5,9.85,31.37,25.34,Cash,Pop,1,4,2,True
7599,VIP,2025-05-03,21,Male,4,5.89,31.46,48.08,Cash,Hip-Hop,4,9,1,True
4098,3-day Pass,2025-05-01,18,Male,3,5.42,11.79,44.16,Card,Hip-Hop,7,10,2,False
5298,1-day Pass,2025-05-01,25,Female,5,48.79,18.34,97.04,Card,Electronic,7,8,2,True
7600,VIP,2025-05-02,25,Male,4,12.76,45.05,25.37,Card,Pop,7,8,3,False
7601,3-day Pass,2025-05-02,21,Female,2,12.44,38.94,11.28,Cash,Pop,8,9,2,False
7602,1-day Pass,2025-05-02,29,Female,3,16.16,45.73,27.44,Card,Electronic,9,7,9,True
7603,1-day Pass,2025-05-03,24,Male,3,32.65,28.49,19.78,Card,Reggaeton,8,8,8,True
2822,1-day Pass,2025-05-02,21,Male,4,4.46,47.12,38.75,Cash,Pop,6,9,3,True
7604,3-day Pass,2025-05-03,26,Male,3,18.54,40.71,90.26,Card,Hip-Hop,7,8,2,True
6953,1-day Pass,2025-05-02,29,Female,3,10.34,54.38,9.24,Card,Rock,4,8,10,True
7605,VIP,2025-05-01,25,Female,2,4.77,37.53,78.4,Cash,Pop,6,7,2,True
6253,3-day Pass,2025-05-02,30,Female,2,47.75,29.31,59.78,Card,Rock,8,8,2,True
2129,VIP,2025-05-03,26,Female,4,2.82,10.37,79.45,Cash,Rock,6,8,3,True
933,3-day Pass,2025-05-03,24,Male,2,31.59,38.27,53.77,Card,Rock,1,10,6,True
7606,VIP,2025-05-02,21,Female,3,35.74,52.85,65.41,Card,Hip-Hop,8,9,8,False
7607,VIP,2025-05-03,21,Male,3,42.84,19.83,56.67,Cash,Reggaeton,2,9,3,True
7608,3-day Pass,2025-05-03,27,Male,4,46.67,50.9,5.56,Card,Rock,6,10,4,True
4005,3-day Pass,2025-05-03,26,Male,5,46.27,55.67,63.47,Cash,Rock,6,8,4,True
7609,3-day Pass,2025-05-02,32,Female,3,35.97,37.76,4.12,Card,Pop,5,9,10,True
2941,1-day Pass,2025-05-03,25,Female,4,21.15,47.38,65.98,Card,Rock,10,8,3,False
7610,1-day Pass,2025-05-01,22,Male,5,11.36,8.46,77.08,Cash,Rock,5,9,5,True
7611,1-day Pass,2025-05-03,28,Female,2,1.43,58.65,73.27,Card,Pop,1,9,7,True
3853,3-day Pass,2025-05-01,25,Male,3,39.38,30.88,25.81,Card,Pop,8,8,7,False
413,3-day Pass,2025-05-03,18,Female,3,27.64,42.89,15.27,Card,Pop,2,7,6,False
6368,3-day Pass,2025-05-03,25,Female,1,30.88,9.06,36.77,Card,Reggaeton,4,7,9,True
7587,1-day Pass,2025-05-03,25,Other,3,6.48,56.87,20.5,Card,Pop,8,9,1,True
7612,3-day Pass,2025-05-01,29,Male,2,7.05,19.46,49.57,Card,Pop,10,7,2,True
846,1-day Pass,2025-05-02,19,Male,1,20.67,41.18,92.8,Cash,Pop,5,10,2,False
5051,1-day Pass,2025-05-01,22,Female,2,18.43,40.54,51.48,Card,Rock,4,8,4,True
7613,1-day Pass,2025-05-02,32,Female,5,3.69,34.58,7.05,Card,Rock,8,9,3,True
4944,1-day Pass,2025-05-03,32,Male,5,44.31,55.48,38.6,Card,Pop,5,10,3,True
