ticket_id,attendance_date,gender,age,age_group,ticket_type,favourite_genre,group_size,group_type,is_multiday,recommend_to_friend
5806,2025-05-02,Male,18,18-24,3-day Pass,Pop,5,Group,True,True
7816,2025-05-01,Female,30,25-34,VIP,Hip-Hop,3,Group,True,True
7817,2025-05-02,Female,24,18-24,VIP,Hip-Hop,5,Group,True,False
5766,2025-05-01,Female,24,18-24,VIP,Rock,3,Group,True,True
7818,2025-05-03,Female,20,18-24,3-day Pass,Pop,5,Group,True,False
1434,2025-05-01,Female,29,25-34,3-day Pass,Pop,5,Group,True,True
7819,2025-05-01,Male,26,25-34,VIP,Hip-Hop,4,Group,True,True
847,2025-05-02,Female,27,25-34,VIP,Pop,4,Group,True,False
7820,2025-05-02,Female,28,25-34,VIP,Rock,5,Group,True,True
7821,2025-05-02,Female,29,25-34,VIP,Reggaeton,3,Group,True,True
7822,2025-05-01,Female,27,25-34,3-day Pass,Hip-Hop,4,Group,True,False
6611,2025-05-01,Female,18,18-24,VIP,Hip-Hop,3,Group,True,False
7823,2025-05-03,Male,29,25-34,3-day Pass,Rock,4,Group,True,False
5653,2025-05-01,Female,29,25-34,3-day Pass,Rock,2,Couple,True,True
7824,2025-05-01,Female,23,18-24,3-day Pass,Rock,3,Group,True,True
1997,2025-05-03,Female,21,18-24,3-day Pass,Reggaeton,1,Individual,True,True
7825,2025-05-01,Female,25,25-34,3-day Pass,Rock,3,Group,True,True
2950,2025-05-02,Male,18,18-24,1-day Pass,Reggaeton,3,Group,False,True
7075,2025-05-03,Male,18,18-24,3-day Pass,Electronic,3,Group,True,True
4266,2025-05-01,Male,26,25-34,1-day Pass,Hip-Hop,5,Group,False,False
5114,2025-05-01,Female,30,25-34,VIP,Rock,4,Group,True,True
7723,2025-05-01,Male,32,25-34,3-day Pass,Rock,5,Group,True,False
7826,2025-05-02,Female,31,25-34,1-day Pass,Hip-Hop,2,Couple,False,True
7827,2025-05-01,Female,25,25-34,VIP,Rock,5,Group,True,True
3744,2025-05-02,Male,18,18-24,3-day Pass,Rock,2,Couple,True,True
6387,2025-05-01,Male,20,18-24,VIP,Hip-Hop,2,Couple,True,True
7828,2025-05-03,Male,18,18-24,3-day Pass,Hip-Hop,1,Individual,True,True
7829,2025-05-02,Other,28,25-34,3-day Pass,Electronic,2,Couple,True,True
7830,2025-05-03,Female,28,25-34,3-day Pass,Reggaeton,1,Individual,True,True
7831,2025-05-01,Female,27,25-34,3-day Pass,Rock,1,Individual,True,True
7832,2025-05-03,Male,31,25-34,3-day Pass,Pop,5,Group,True,False
2376,2025-05-02,Male,23,18-24,1-day Pass,Hip-Hop,4,Group,False,False
802,2025-05-01,Female,29,25-34,3-day Pass,Reggaeton,5,Group,True,True
7569,2025-05-01,Other,25,25-34,1-day Pass,Electronic,3,Group,False,True
5174,2025-05-02,Female,18,18-24,3-day Pass,Pop,1,Individual,True,False
7833,2025-05-02,Female,21,18-24,3-day Pass,Pop,4,Group,True,True
6714,2025-05-03,Male,31,25-34,1-day Pass,Pop,4,Group,False,True
6121,2025-05-01,Male,24,18-24,3-day Pass,Hip-Hop,3,Group,True,True
7834,2025-05-03,Male,28,25-34,1-day Pass,Reggaeton,2,Couple,False,True
7835,2025-05-03,Female,29,25-34,1-day Pass,Pop,5,Group,False,False
7836,2025-05-03,Female,18,18-24,3-day Pass,Pop,5,Group,True,True
3076,2025-05-02,Female,25,25-34,3-day Pass,Rock,3,Group,True,True
5139,2025-05-03,Male,26,25-34,3-day Pass,Rock,3,Group,True,True
7837,2025-05-01,Female,21,18-24,1-day Pass,Pop,4,Group,False,True
3387,2025-05-02,Male,27,25-34,3-day Pass,Pop,1,Individual,True,True
7838,2025-05-03,Female,23,18-24,VIP,Reggaeton,3,Group,True,True
7839,2025-05-03,Female,27,25-34,3-day Pass,Rock,2,Couple,True,True
4445,2025-05-01,Female,29,25-34,VIP,Reggaeton,3,Group,True,True
2068,2025-05-02,Female,22,18-24,3-day Pass,Rock,5,Group,True,True
4007,2025-05-02,Female,27,25-34,3-day Pass,Hip-Hop,3,Group,True,True
7840,2025-05-01,Female,18,18-24,1-day Pass,Electronic,4,Group,False,False
7841,2025-05-03,Female,31,25-34,3-day Pass,Rock,2,Couple,True,True
7240,2025-05-01,Male,26,25-34,1-day Pass,Rock,5,Group,False,False
4550,2025-05-02,Female,28,25-34,3-day Pass,Pop,3,Group,True,True
7842,2025-05-01,Male,29,25-34,1-day Pass,Rock,3,Group,False,True
6359,2025-05-03,Male,29,25-34,3-day Pass,Pop,5,Group,True,True
1021,2025-05-02,Female,23,18-24,1-day Pass,Hip-Hop,3,Group,False,True
3578,2025-05-01,Male,32,25-34,1-day Pass,Electronic,3,Group,False,True
7843,2025-05-03,Female,30,25-34,VIP,Pop,4,Group,True,True
843,2025-05-02,Female,25,25-34,VIP,Pop,5,Group,True,False
7067,2025-05-01,Male,28,25-34,VIP,Pop,3,Group,True,True
7844,2025-05-02,Female,26,25-34,3-day Pass,Hip-Hop,3,Group,True,True
7845,2025-05-01,Male,24,18-24,3-day Pass,Rock,3,Group,True,True
7846,2025-05-02,Female,21,18-24,3-day Pass,Reggaeton,3,Group,True,False
7847,2025-05-01,Female,29,25-34,VIP,Hip-Hop,3,Group,True,False
6999,2025-05-01,Male,22,18-24,3-day Pass,Pop,3,Group,True,True
7848,2025-05-03,Male,25,25-34,3-day Pass,Pop,3,Group,True,True
2674,2025-05-01,Male,19,18-24,3-day Pass,Hip-Hop,3,Group,True,False
7751,2025-05-02,Male,23,18-24,VIP,Reggaeton,4,Group,True,True
1014,2025-05-03,Other,18,18-24,3-day Pass,Pop,4,Group,True,True
1598,2025-05-03,Female,30,25-34,VIP,Reggaeton,5,Group,True,False
5953,2025-05-01,Female,27,25-34,3-day Pass,Pop,5,Group,True,True
7849,2025-05-03,Male,26,25-34,1-day Pass,Electronic,5,Group,False,False
7850,2025-05-02,Male,29,25-34,3-day Pass,Rock,3,Group,True,True
7851,2025-05-01,Female,26,25-34,3-day Pass,Hip-Hop,3,Group,True,True
7852,2025-05-02,Male,27,25-34,3-day Pass,Electronic,1,Individual,True,True
7853,2025-05-02,Female,21,18-24,VIP,Rock,4,Group,True,True
7854,2025-05-02,Male,24,18-24,VIP,Electronic,3,Group,True,False
7855,2025-05-02,Female,21,18-24,1-day Pass,Hip-Hop,4,Group,False,False
7856,2025-05-02,Male,19,18-24,3-day Pass,Pop,3,Group,True,True
3542,2025-05-02,Other,28,25-34,3-day Pass,Hip-Hop,3,Group,True,True
7857,2025-05-02,Male,18,18-24,3-day Pass,Pop,3,Group,True,True
7858,2025-05-03,Male,31,25-34,3-day Pass,Hip-Hop,3,Group,True,False
7508,2025-05-03,Female,18,18-24,VIP,Pop,2,Couple,True,False
7859,2025-05-02,Female,18,18-24,3-day Pass,Hip-Hop,3,Group,True,True
6336,2025-05-02,Female,31,25-34,1-day Pass,Hip-Hop,2,Couple,False,True
3569,2025-05-03,Male,24,18-24,1-day Pass,Reggaeton,5,Group,False,False
7860,2025-05-02,Female,25,25-34,1-day Pass,Rock,2,Couple,False,False
3561,2025-05-01,Female,28,25-34,1-day Pass,Rock,4,Group,False,False
3950,2025-05-03,Female,25,25-34,VIP,Reggaeton,3,Group,True,False
3987,2025-05-02,Male,18,18-24,VIP,Rock,3,Group,True,True
1075,2025-05-02,Male,24,18-24,1-day Pass,Pop,1,Individual,False,False
70,2025-05-01,Female,26,25-34,1-day Pass,Rock,2,Couple,False,True
7861,2025-05-01,Male,27,25-34,VIP,Hip-Hop,1,Individual,True,True
7862,2025-05-02,Female,25,25-34,3-day Pass,Rock,2,Couple,True,False
835,2025-05-03,Male,24,18-24,3-day Pass,Pop,4,Group,True,True
6135,2025-05-02,Female,21,18-24,3-day Pass,Hip-Hop,3,Group,True,True
322,2025-05-01,Male,21,18-24,3-day Pass,Rock,4,Group,True,True
7863,2025-05-01,Female,28,25-34,3-day Pass,Pop,2,Couple,True,True
6591,2025-05-02,Male,21,18-24,3-day Pass,Pop,3,Group,True,True
5891,2025-05-02,Female,27,25-34,1-day Pass,Pop,5,Group,False,True
5819,2025-05-02,Other,18,18-24,3-day Pass,Hip-Hop,3,Group,True,True
7864,2025-05-03,Female,27,25-34,VIP,Rock,3,Group,True,True
7865,2025-05-03,Female,28,25-34,1-day Pass,Rock,4,Group,False,True
7682,2025-05-03,Female,24,18-24,3-day Pass,Rock,3,Group,True,True
7052,2025-05-01,Female,18,18-24,3-day Pass,Hip-Hop,4,Group,True,True
5125,2025-05-03,Male,29,25-34,3-day Pass,Rock,4,Group,True,True
7866,2025-05-03,Female,27,25-34,1-day Pass,Hip-Hop,2,Couple,False,True
4289,2025-05-03,Male,19,18-24,VIP,Hip-Hop,1,Individual,True,True
7867,2025-05-01,Male,23,18-24,VIP,Reggaeton,3,Group,True,True
5794,2025-05-01,Female,27,25-34,3-day Pass,Rock,4,Group,True,True
5271,2025-05-01,Male,19,18-24,3-day Pass,Hip-Hop,3,Group,True,False
6414,2025-05-03,Female,21,18-24,3-day Pass,Rock,4,Group,True,True
7868,2025-05-03,Female,28,25-34,VIP,Pop,4,Group,True,True
1222,2025-05-01,Female,21,18-24,VIP,Rock,4,Group,True,False
7869,2025-05-02,Male,23,18-24,3-day Pass,Rock,3,Group,True,True
7870,2025-05-02,Male,33,25-34,3-day Pass,Rock,3,Group,True,True
7871,2025-05-02,Male,19,18-24,3-day Pass,Rock,5,Group,True,True
7872,2025-05-01,Female,24,18-24,3-day Pass,Rock,4,Group,True,False
7873,2025-05-03,Female,22,18-24,3-day Pass,Electronic,5,Group,True,True
4881,2025-05-02,Female,32,25-34,3-day Pass,Reggaeton,2,Couple,True,False
7874,2025-05-01,Other,29,25-34,3-day Pass,Pop,4,Group,True,True
7875,2025-05-03,Female,27,25-34,3-day Pass,Pop,4,Group,True,False
7876,2025-05-03,Female,30,25-34,3-day Pass,Hip-Hop,2,Couple,True,True
2764,2025-05-02,Female,18,18-24,3-day Pass,Hip-Hop,3,Group,True,True
6783,2025-05-03,Male,29,25-34,3-day Pass,Pop,1,Individual,True,True
7877,2025-05-01,Male,26,25-34,VIP,Hip-Hop,3,Group,True,True
6628,2025-05-02,Female,21,18-24,VIP,Pop,4,Group,True,True
2337,2025-05-03,Female,28,25-34,3-day Pass,Hip-Hop,4,Group,True,False
7878,2025-05-01,Male,28,25-34,VIP,Rock,5,Group,True,True
7879,2025-05-01,Male,28,25-34,1-day Pass,Rock,3,Group,False,True
1540,2025-05-01,Male,25,25-34,VIP,Reggaeton,5,Group,True,True
2706,2025-05-02,Female,28,25-34,3-day Pass,Rock,2,Couple,True,False
7880,2025-05-02,Female,32,25-34,3-day Pass,Electronic,5,Group,True,True
7881,2025-05-01,Female,29,25-34,3-day Pass,Rock,3,Group,True,False
3395,2025-05-02,Male,27,25-34,1-day Pass,Rock,3,Group,False,True
3410,2025-05-01,Male,25,25-34,VIP,Electronic,5,Group,True,True
7882,2025-05-03,Male,28,25-34,3-day Pass,Pop,4,Group,True,True
7883,2025-05-01,Female,20,18-24,3-day Pass,Pop,3,Group,True,False
7884,2025-05-01,Male,18,18-24,VIP,Reggaeton,4,Group,True,True
7885,2025-05-03,Female,29,25-34,3-day Pass,Electronic,3,Group,True,True
6263,2025-05-01,Male,19,18-24,3-day Pass,Rock,3,Group,True,False
7886,2025-05-02,Female,32,25-34,3-day Pass,Pop,4,Group,True,True
7684,2025-05-03,Male,23,18-24,3-day Pass,Rock,5,Group,True,True
5905,2025-05-01,Male,29,25-34,3-day Pass,Pop,2,Couple,True,True
7887,2025-05-03,Male,25,25-34,3-day Pass,Electronic,3,Group,True,False
7888,2025-05-01,Female,24,18-24,3-day Pass,Rock,3,Group,True,True
2833,2025-05-02,Male,27,25-34,VIP,Pop,5,Group,True,False
7889,2025-05-03,Female,18,18-24,3-day Pass,Hip-Hop,4,Group,True,False
7890,2025-05-01,Female,31,25-34,3-day Pass,Reggaeton,2,Couple,True,True
5126,2025-05-03,Female,20,18-24,VIP,Rock,5,Group,True,True
2805,2025-05-03,Female,23,18-24,3-day Pass,Rock,4,Group,True,True
7891,2025-05-02,Male,20,18-24,1-day Pass,Rock,2,Couple,False,False
7892,2025-05-01,Male,31,25-34,VIP,Pop,4,Group,True,False
7893,2025-05-02,Other,18,18-24,3-day Pass,Electronic,1,Individual,True,False
4213,2025-05-01,Female,26,25-34,3-day Pass,Reggaeton,2,Couple,True,True
3069,2025-05-02,Female,30,25-34,3-day Pass,Electronic,5,Group,True,True
1879,2025-05-01,Female,20,18-24,VIP,Rock,5,Group,True,True
1163,2025-05-01,Female,18,18-24,3-day Pass,Hip-Hop,3,Group,True,True
6991,2025-05-01,Male,29,25-34,3-day Pass,Hip-Hop,2,Couple,True,True
7894,2025-05-01,Male,29,25-34,1-day Pass,Rock,4,Group,False,True
5618,2025-05-01,Male,19,18-24,3-day Pass,Hip-Hop,4,Group,True,True
7895,2025-05-02,Female,27,25-34,1-day Pass,Pop,1,Individual,False,False
7896,2025-05-01,Female,30,25-34,3-day Pass,Hip-Hop,3,Group,True,True
7897,2025-05-02,Female,29,25-34,3-day Pass,Hip-Hop,3,Group,True,False
7898,2025-05-03,Female,18,18-24,VIP,Hip-Hop,4,Group,True,True
7519,2025-05-02,Male,26,25-34,VIP,Pop,4,Group,True,False
7899,2025-05-01,Female,31,25-34,3-day Pass,Rock,3,Group,True,True
7485,2025-05-03,Female,18,18-24,3-day Pass,Pop,3,Group,True,False
1896,2025-05-02,Male,18,18-24,3-day Pass,Hip-Hop,3,Group,True,True
7900,2025-05-01,Male,26,25-34,3-day Pass,Reggaeton,3,Group,True,False
961,2025-05-02,Male,20,18-24,3-day Pass,Pop,5,Group,True,True
1572,2025-05-01,Female,18,18-24,3-day Pass,Pop,5,Group,True,False
1773,2025-05-02,Female,28,25-34,3-day Pass,Reggaeton,5,Group,True,True
4193,2025-05-02,Male,27,25-34,1-day Pass,Rock,3,Group,False,True
7901,2025-05-03,Female,29,25-34,3-day Pass,Hip-Hop,2,Couple,True,True
4639,2025-05-02,Female,27,25-34,3-day Pass,Electronic,5,Group,True,True
7902,2025-05-03,Female,30,25-34,3-day Pass,Rock,4,Group,True,True
3252,2025-05-03,Male,22,18-24,3-day Pass,Reggaeton,2,Couple,True,True
7903,2025-05-03,Male,22,18-24,3-day Pass,Electronic,2,Couple,True,True
7083,2025-05-03,Female,29,25-34,1-day Pass,Hip-Hop,3,Group,False,False
2397,2025-05-03,Male,24,18-24,3-day Pass,Electronic,4,Group,True,True
7904,2025-05-03,Male,29,25-34,1-day Pass,Rock,3,Group,False,False
7905,2025-05-02,Male,20,18-24,3-day Pass,Pop,4,Group,True,False
579,2025-05-03,Male,19,18-24,3-day Pass,Rock,5,Group,True,True
7906,2025-05-01,Female,20,18-24,3-day Pass,Rock,3,Group,True,False
7907,2025-05-01,Female,29,25-34,1-day Pass,Hip-Hop,3,Group,False,True
7510,2025-05-01,Female,25,25-34,1-day Pass,Rock,5,Group,False,False
4122,2025-05-01,Male,25,25-34,3-day Pass,Rock,1,Individual,True,False
7908,2025-05-02,Female,29,25-34,3-day Pass,Pop,5,Group,True,False
7909,2025-05-02,Other,18,18-24,1-day Pass,Rock,3,Group,False,True
7910,2025-05-02,Male,18,18-24,1-day Pass,Rock,2,Couple,False,False
5316,2025-05-01,Female,22,18-24,3-day Pass,Pop,1,Individual,True,False
7911,2025-05-02,Female,24,18-24,3-day Pass,Hip-Hop,3,Group,True,True
5551,2025-05-01,Female,28,25-34,1-day Pass,Electronic,5,Group,False,True
7912,2025-05-02,Female,21,18-24,1-day Pass,Rock,5,Group,False,True
3238,2025-05-02,Male,18,18-24,1-day Pass,Hip-Hop,2,Couple,False,False
7913,2025-05-01,Male,25,25-34,3-day Pass,Hip-Hop,5,Group,True,True
2019,2025-05-02,Male,30,25-34,3-day Pass,Reggaeton,4,Group,True,True
6148,2025-05-03,Male,18,18-24,3-day Pass,Reggaeton,3,Group,True,True
7914,2025-05-03,Female,27,25-34,3-day Pass,Rock,5,Group,True,True
2326,2025-05-02,Male,26,25-34,3-day Pass,Pop,5,Group,True,True
7915,2025-05-02,Male,26,25-34,3-day Pass,Pop,3,Group,True,True
7916,2025-05-01,Female,25,25-34,3-day Pass,Electronic,1,Individual,True,True
3900,2025-05-02,Female,25,25-34,VIP,Reggaeton,1,Individual,True,True
7917,2025-05-01,Female,22,18-24,VIP,Rock,1,Individual,True,True
2746,2025-05-01,Female,18,18-24,3-day Pass,Rock,2,Couple,True,True
7918,2025-05-01,Male,32,25-34,3-day Pass,Pop,3,Group,True,True
7919,2025-05-03,Male,26,25-34,3-day Pass,Reggaeton,3,Group,True,False
7920,2025-05-02,Female,30,25-34,3-day Pass,Hip-Hop,4,Group,True,True
7921,2025-05-02,Male,20,18-24,1-day Pass,Reggaeton,4,Group,False,False
2946,2025-05-01,Other,22,18-24,3-day Pass,Pop,3,Group,True,True
7922,2025-05-01,Female,18,18-24,3-day Pass,Hip-Hop,2,Couple,True,True
7923,2025-05-01,Female,22,18-24,1-day Pass,Pop,4,Group,False,True
7924,2025-05-03,Female,26,25-34,3-day Pass,Reggaeton,5,Group,True,False
7925,2025-05-03,Male,24,18-24,1-day Pass,Rock,3,Group,False,True
881,2025-05-03,Female,24,18-24,3-day Pass,Rock,3,Group,True,True
5076,2025-05-01,Female,27,25-34,VIP,Pop,4,Group,True,True
197,2025-05-01,Male,22,18-24,1-day Pass,Reggaeton,4,Group,False,True
7926,2025-05-01,Female,18,18-24,3-day Pass,Rock,4,Group,True,True
5665,2025-05-02,Male,18,18-24,3-day Pass,Rock,5,Group,True,False
4671,2025-05-01,Male,24,18-24,VIP,Rock,5,Group,True,True
7927,2025-05-03,Female,28,25-34,VIP,Rock,3,Group,True,True
7928,2025-05-03,Male,28,25-34,3-day Pass,Electronic,5,Group,True,False
7929,2025-05-02,Male,23,18-24,3-day Pass,Hip-Hop,2,Couple,True,True
7930,2025-05-02,Male,21,18-24,1-day Pass,Hip-Hop,4,Group,False,True
7931,2025-05-02,Male,30,25-34,3-day Pass,Hip-Hop,2,Couple,True,True
7932,2025-05-02,Female,24,18-24,3-day Pass,Rock,4,Group,True,True
7933,2025-05-03,Male,29,25-34,3-day Pass,Electronic,5,Group,True,True
312,2025-05-02,Female,29,25-34,3-day Pass,Hip-Hop,4,Group,True,True
7934,2025-05-02,Female,31,25-34,VIP,Rock,5,Group,True,True
4282,2025-05-02,Other,26,25-34,3-day Pass,Reggaeton,3,Group,True,False
633,2025-05-01,Female,18,18-24,3-day Pass,Electronic,3,Group,True,True
7935,2025-05-03,Male,28,25-34,3-day Pass,Pop,4,Group,True,True
1556,2025-05-01,Other,26,25-34,3-day Pass,Pop,5,Group,True,True
7936,2025-05-01,Male,24,18-24,1-day Pass,Hip-Hop,2,Couple,False,True
3090,2025-05-03,Female,30,25-34,3-day Pass,Reggaeton,5,Group,True,True
4565,2025-05-02,Female,24,18-24,3-day Pass,Rock,4,Group,True,True
7150,2025-05-02,Male,29,25-34,1-day Pass,Pop,3,Group,False,False
7937,2025-05-01,Male,23,18-24,3-day Pass,Hip-Hop,4,Group,True,False
7938,2025-05-03,Female,27,25-34,1-day Pass,Pop,3,Group,False,True
7939,2025-05-01,Male,32,25-34,1-day Pass,Rock,4,Group,False,True
3945,2025-05-03,Female,23,18-24,3-day Pass,Hip-Hop,2,Couple,True,True
1631,2025-05-02,Female,28,25-34,3-day Pass,Pop,3,Group,True,True
5022,2025-05-02,Male,28,25-34,3-day Pass,Pop,5,Group,True,True
7940,2025-05-01,Female,20,18-24,1-day Pass,Rock,2,Couple,False,True
2432,2025-05-01,Male,18,18-24,3-day Pass,Rock,2,Couple,True,True
1308,2025-05-02,Female,27,25-34,3-day Pass,Rock,2,Couple,True,False
7941,2025-05-01,Male,31,25-34,1-day Pass,Pop,2,Couple,False,True
7942,2025-05-01,Male,18,18-24,3-day Pass,Hip-Hop,5,Group,True,False
7943,2025-05-01,Male,25,25-34,3-day Pass,Electronic,3,Group,True,True
7944,2025-05-03,Female,18,18-24,3-day Pass,Electronic,4,Group,True,True
2404,2025-05-01,Other,27,25-34,1-day Pass,Pop,2,Couple,False,True
5431,2025-05-02,Female,31,25-34,3-day Pass,Rock,3,Group,True,True
2937,2025-05-03,Female,30,25-34,3-day Pass,Rock,4,Group,True,True
1565,2025-05-01,Female,18,18-24,3-day Pass,Pop,5,Group,True,True
7945,2025-05-03,Female,18,18-24,1-day Pass,Rock,3,Group,False,True
7946,2025-05-02,Female,18,18-24,VIP,Rock,2,Couple,True,True
7947,2025-05-01,Male,30,25-34,1-day Pass,Rock,3,Group,False,True
7948,2025-05-02,Female,22,18-24,1-day Pass,Reggaeton,5,Group,False,False
5942,2025-05-02,Female,21,18-24,VIP,Rock,4,Group,True,True
7949,2025-05-02,Male,18,18-24,VIP,Pop,4,Group,True,True
7950,2025-05-03,Male,30,25-34,1-day Pass,Hip-Hop,4,Group,False,True
1896,2025-05-01,Female,20,18-24,3-day Pass,Pop,3,Group,True,False
7951,2025-05-02,Female,27,25-34,1-day Pass,Rock,3,Group,False,True
6348,2025-05-01,Female,23,18-24,1-day Pass,Pop,3,Group,False,True
7952,2025-05-01,Male,26,25-34,3-day Pass,Rock,2,Couple,True,True
6113,2025-05-03,Male,23,18-24,3-day Pass,Electronic,3,Group,True,True
4126,2025-05-03,Female,31,25-34,3-day Pass,Pop,5,Group,True,False
3293,2025-05-01,Male,21,18-24,3-day Pass,Rock,3,Group,True,True
703,2025-05-01,Female,26,25-34,3-day Pass,Hip-Hop,3,Group,True,False
7953,2025-05-03,Male,25,25-34,VIP,Hip-Hop,4,Group,True,True
2310,2025-05-01,Female,18,18-24,3-day Pass,Pop,5,Group,True,False
7954,2025-05-03,Female,25,25-34,3-day Pass,Rock,3,Group,True,True
4698,2025-05-02,Female,20,18-24,3-day Pass,Rock,4,Group,True,True
7955,2025-05-02,Female,31,25-34,VIP,Pop,5,Group,True,False
4887,2025-05-03,Female,21,18-24,1-day Pass,Rock,2,Couple,False,True
3635,2025-05-01,Female,28,25-34,VIP,Rock,3,Group,True,True
7956,2025-05-02,Male,25,25-34,3-day Pass,Reggaeton,5,Group,True,True
7957,2025-05-03,Male,24,18-24,1-day Pass,Electronic,1,Individual,False,False
7958,2025-05-01,Male,18,18-24,3-day Pass,Pop,3,Group,True,False
7959,2025-05-01,Female,18,18-24,3-day Pass,Pop,3,Group,True,True
7960,2025-05-03,Male,32,25-34,1-day Pass,Hip-Hop,3,Group,False,True
7961,2025-05-02,Other,25,25-34,1-day Pass,Rock,3,Group,False,False
634,2025-05-01,Male,27,25-34,VIP,Electronic,2,Couple,True,True
7962,2025-05-02,Female,26,25-34,3-day Pass,Reggaeton,4,Group,True,True
7963,2025-05-03,Female,29,25-34,3-day Pass,Electronic,5,Group,True,True
3818,2025-05-02,Female,18,18-24,3-day Pass,Pop,4,Group,True,False
7964,2025-05-01,Female,26,25-34,VIP,Reggaeton,3,Group,True,False
2699,2025-05-02,Female,26,25-34,3-day Pass,Pop,3,Group,True,False
2920,2025-05-03,Female,23,18-24,3-day Pass,Hip-Hop,4,Group,True,False
3199,2025-05-01,Male,19,18-24,3-day Pass,Rock,2,Couple,True,True
7965,2025-05-01,Female,29,25-34,3-day Pass,Rock,2,Couple,True,True
7304,2025-05-01,Female,27,25-34,3-day Pass,Hip-Hop,2,Couple,True,True
7966,2025-05-02,Other,18,18-24,3-day Pass,Rock,2,Couple,True,True
7967,2025-05-03,Female,27,25-34,3-day Pass,Rock,2,Couple,True,False
7288,2025-05-03,Female,24,18-24,3-day Pass,Pop,5,Group,True,True
7968,2025-05-02,Female,18,18-24,3-day Pass,Rock,5,Group,True,True
4977,2025-05-01,Male,23,18-24,3-day Pass,Rock,5,Group,True,False
5570,2025-05-02,Female,26,25-34,3-day Pass,Hip-Hop,4,Group,True,True
7969,2025-05-01,Female,30,25-34,3-day Pass,Reggaeton,4,Group,True,False
7970,2025-05-02,Male,27,25-34,VIP,Rock,1,Individual,True,True
5289,2025-05-02,Female,22,18-24,3-day Pass,Pop,3,Group,True,False
7726,2025-05-02,Female,29,25-34,1-day Pass,Pop,4,Group,False,False
7971,2025-05-03,Male,26,25-34,3-day Pass,Pop,3,Group,True,True
7972,2025-05-01,Female,23,18-24,3-day Pass,Rock,3,Group,True,False
7973,2025-05-02,Male,26,25-34,1-day Pass,Rock,3,Group,False,False
4222,2025-05-01,Female,24,18-24,3-day Pass,Rock,2,Couple,True,True
7974,2025-05-03,Female,20,18-24,3-day Pass,Rock,2,Couple,True,True
7975,2025-05-01,Male,28,25-34,3-day Pass,Rock,4,Group,True,True
7499,2025-05-01,Female,28,25-34,3-day Pass,Hip-Hop,3,Group,True,True
507,2025-05-01,Male,27,25-34,3-day Pass,Rock,5,Group,True,True
5547,2025-05-03,Female,27,25-34,1-day Pass,Hip-Hop,4,Group,False,False
7976,2025-05-01,Male,21,18-24,3-day Pass,Pop,4,Group,True,True
5359,2025-05-01,Female,20,18-24,3-day Pass,Pop,2,Couple,True,True
7055,2025-05-01,Male,28,25-34,3-day Pass,Electronic,3,Group,True,True
7977,2025-05-03,Female,30,25-34,3-day Pass,Pop,3,Group,True,False
877,2025-05-03,Male,20,18-24,1-day Pass,Hip-Hop,4,Group,False,True
7978,2025-05-01,Female,27,25-34,3-day Pass,Rock,4,Group,True,False
7979,2025-05-03,Female,27,25-34,VIP,Reggaeton,3,Group,True,True
3144,2025-05-03,Other,24,18-24,3-day Pass,Electronic,5,Group,True,True
3927,2025-05-02,Female,20,18-24,3-day Pass,Rock,3,Group,True,True
2038,2025-05-02,Female,21,18-24,3-day Pass,Hip-Hop,4,Group,True,False
2411,2025-05-01,Male,29,25-34,1-day Pass,Pop,5,Group,False,True
4302,2025-05-02,Male,26,25-34,1-day Pass,Rock,2,Couple,False,True
7980,2025-05-02,Female,27,25-34,3-day Pass,Rock,1,Individual,True,True
2777,2025-05-01,Female,27,25-34,3-day Pass,Rock,2,Couple,True,True
2403,2025-05-02,Male,27,25-34,1-day Pass,Pop,3,Group,False,False
4538,2025-05-03,Male,27,25-34,3-day Pass,Rock,4,Group,True,False
