ticket_id,ticket_type,attendance_date,age,gender,group_size,food_expense,drink_expense,merch_expense,payment_method,favourite_genre,satisfaction_rating,security_rating,cleanliness_rating,recommend_to_friend,spent_that_day,mean_rating,is_multiday,age_group,satisfaction_level,cleanliness_level,security_level,group_type
1279,VIP,2025-05-02,21,Female,3,10.45,39.35,60.64,Card,Pop,6.33,7.67,5.0,True,110.44,6.33,True,18-24,Medium,Low,Medium,Group
2719,3-day Pass,2025-05-03,25,Male,5,27.23,39.5,9.79,Cash,Pop,8.0,9.0,6.5,True,76.52,7.83,True,25-34,Medium,Medium,High,Group
5284,3-day Pass,2025-05-03,26,Female,5,45.81,26.64,97.63,Cash,Electronic,6.67,7.0,6.67,True,170.08,6.78,True,25-34,Medium,Medium,Medium,Group
924,3-day Pass,2025-05-01,25,Male,2,37.76,8.84,20.05,Card,Rock,2.5,9.5,5.0,True,66.65,5.67,True,25-34,Low,Low,High,Couple
8559,1-day Pass,2025-05-03,18,Other,5,17.71,51.68,58.04,Card,Rock,6.0,7.0,10.0,False,127.43,7.67,False,18-24,Medium,High,Medium,Group
4563,3-day Pass,2025-05-02,18,Female,3,27.85,55.81,87.66,Card,Rock,5.67,8.0,5.33,True,171.32,6.33,True,18-24,Medium,Medium,Medium,Group
8560,1-day Pass,2025-05-01,18,Male,2,34.83,16.94,82.53,Card,Hip-Hop,10.0,7.0,9.0,False,134.3,8.67,False,18-24,High,High,Medium,Couple
8561,3-day Pass,2025-05-01,30,Male,4,35.02,49.84,18.46,Card,Pop,4.0,8.0,2.0,True,103.32,4.67,True,25-34,Low,Low,Medium,Group
8562,3-day Pass,2025-05-01,23,Male,2,1.62,43.55,78.55,Card,Hip-Hop,1.0,4.0,3.0,True,123.72,2.67,True,18-24,Low,Low,Low,Couple
8563,VIP,2025-05-01,18,Male,3,28.73,23.73,90.35,Card,Hip-Hop,2.0,4.0,2.0,True,142.81,2.67,True,18-24,Low,Low,Low,Group
8293,3-day Pass,2025-05-03,21,Female,4,27.55,2.31,26.28,Card,Reggaeton,4.0,9.0,5.67,True,56.14,6.22,True,18-24,Low,Medium,High,Group
469,VIP,2025-05-03,19,Male,3,44.65,19.92,44.03,Card,Pop,4.33,7.67,7.0,True,108.6,6.33,True,18-24,Low,Medium,Medium,Group
3874,VIP,2025-05-03,20,Female,3,0.89,32.34,53.89,Cash,Rock,4.0,8.5,6.0,True,87.12,6.17,True,18-24,Low,Medium,High,Group
2442,3-day Pass,2025-05-01,31,Male,2,38.74,54.59,11.54,Card,Pop,4.0,7.0,5.5,False,104.87,5.5,True,25-34,Low,Medium,Medium,Couple
8564,3-day Pass,2025-05-01,29,Female,5,0.44,28.56,93.44,Card,Electronic,4.0,8.0,5.0,False,122.44,5.67,True,25-34,Low,Low,Medium,Group
1857,VIP,2025-05-02,25,Female,5,11.99,10.63,21.7,Cash,Hip-Hop,6.0,7.67,4.67,False,44.32,6.11,True,25-34,Medium,Low,Medium,Group
5806,3-day Pass,2025-05-01,27,Male,3,2.46,38.9,22.39,Card,Rock,5.0,8.33,5.67,True,63.75,6.33,True,25-34,Low,Medium,High,Group
8565,VIP,2025-05-03,23,Male,5,4.44,19.82,54.21,Cash,Pop,10.0,8.0,3.0,False,78.47,7.0,True,18-24,High,Low,Medium,Group
8566,3-day Pass,2025-05-03,29,Male,5,5.61,9.59,61.83,Cash,Rock,1.0,9.0,3.0,True,77.03,4.33,True,25-34,Low,Low,High,Group
8567,1-day Pass,2025-05-02,18,Male,3,25.34,50.78,99.45,Card,Rock,4.0,2.0,3.0,True,175.57,3.0,False,18-24,Low,Low,Low,Group
8568,3-day Pass,2025-05-02,18,Female,1,26.21,4.7,17.93,Cash,Hip-Hop,9.0,9.0,9.0,True,48.84,9.0,True,18-24,High,High,High,Individual
7438,3-day Pass,2025-05-03,28,Female,2,1.86,49.83,49.75,Card,Pop,5.33,7.33,6.67,True,101.44,6.44,True,25-34,Medium,Medium,Medium,Couple
8569,3-day Pass,2025-05-01,19,Other,5,5.69,47.94,23.88,Card,Hip-Hop,10.0,7.0,10.0,False,77.51,9.0,True,18-24,High,High,Medium,Group
8570,VIP,2025-05-02,28,Female,5,29.57,48.53,27.46,Card,Rock,6.0,7.0,6.0,True,105.56,6.33,True,25-34,Medium,Medium,Medium,Group
7215,3-day Pass,2025-05-03,25,Male,4,41.27,36.2,20.26,Card,Rock,3.0,6.5,8.0,True,97.73,5.83,True,25-34,Low,Medium,Medium,Group
3992,3-day Pass,2025-05-01,27,Male,5,7.61,2.59,11.22,Cash,Hip-Hop,6.5,8.5,5.0,True,21.42,6.67,True,25-34,Medium,Low,High,Group
8571,VIP,2025-05-02,26,Female,4,6.08,0.13,84.02,Card,Hip-Hop,6.0,7.0,3.0,True,90.23,5.33,True,25-34,Medium,Low,Medium,Group
8119,3-day Pass,2025-05-03,23,Male,2,26.44,52.37,91.22,Card,Reggaeton,3.0,8.0,6.0,True,170.03,5.67,True,18-24,Low,Medium,Medium,Couple
8572,1-day Pass,2025-05-01,21,Female,1,33.02,52.5,76.72,Card,Pop,5.0,7.0,3.0,True,162.24,5.0,False,18-24,Low,Low,Medium,Individual
1809,3-day Pass,2025-05-01,24,Male,5,39.82,9.19,66.59,Card,Pop,4.0,8.0,5.5,True,115.6,5.83,True,18-24,Low,Medium,Medium,Group
5070,3-day Pass,2025-05-01,28,Female,4,16.86,51.64,74.25,Cash,Hip-Hop,6.5,6.0,2.0,True,142.75,4.83,True,25-34,Medium,Low,Medium,Group
8573,3-day Pass,2025-05-02,18,Female,5,18.2,18.57,99.73,Cash,Rock,2.0,7.0,6.0,True,136.5,5.0,True,18-24,Low,Medium,Medium,Group
8574,3-day Pass,2025-05-01,22,Other,5,28.88,22.32,31.75,Card,Hip-Hop,4.0,10.0,7.0,False,82.95,7.0,True,18-24,Low,Medium,High,Group
1569,3-day Pass,2025-05-01,25,Male,5,14.37,52.88,99.31,Card,Reggaeton,5.33,9.33,4.0,True,166.56,6.22,True,25-34,Medium,Low,High,Group
4263,1-day Pass,2025-05-02,26,Other,3,5.09,58.27,51.67,Cash,Reggaeton,5.33,8.33,5.0,True,115.03,6.22,False,25-34,Medium,Low,High,Group
5628,VIP,2025-05-02,27,Female,2,9.65,38.65,76.81,Card,Pop,7.5,8.0,5.0,False,125.11,6.83,True,25-34,Medium,Low,Medium,Couple
2835,1-day Pass,2025-05-02,29,Female,2,1.88,3.61,53.58,Card,Electronic,9.0,9.67,4.0,False,59.07,7.56,False,25-34,High,Low,High,Couple
8424,3-day Pass,2025-05-03,29,Female,5,5.48,53.82,40.18,Cash,Rock,5.0,8.5,4.5,True,99.48,6.0,True,25-34,Low,Low,High,Group
3030,1-day Pass,2025-05-03,29,Other,3,32.14,7.68,83.47,Card,Pop,6.0,7.0,5.5,True,123.29,6.17,False,25-34,Medium,Medium,Medium,Group
2501,1-day Pass,2025-05-03,29,Other,3,10.9,10.56,3.75,Card,Rock,10.0,9.5,2.5,True,25.21,7.33,False,25-34,High,Low,High,Group
7697,3-day Pass,2025-05-03,26,Female,2,29.11,2.32,26.18,Card,Rock,5.5,8.0,5.5,True,57.61,6.33,True,25-34,Medium,Medium,Medium,Couple
8575,1-day Pass,2025-05-01,20,Other,1,49.21,25.58,91.65,Card,Reggaeton,3.0,7.0,5.0,True,166.44,5.0,False,18-24,Low,Low,Medium,Individual
8576,3-day Pass,2025-05-01,23,Female,2,16.17,10.21,48.16,Festival App,Hip-Hop,10.0,7.0,2.0,True,74.54,6.33,True,18-24,High,Low,Medium,Couple
2010,3-day Pass,2025-05-01,25,Female,4,39.45,31.61,4.67,Card,Electronic,8.0,8.67,6.0,True,75.73,7.56,True,25-34,Medium,Medium,High,Group
3724,VIP,2025-05-02,25,Female,3,1.28,34.38,25.11,Cash,Pop,6.5,7.0,7.0,False,60.77,6.83,True,25-34,Medium,Medium,Medium,Group
8577,VIP,2025-05-02,28,Female,5,6.96,17.59,83.8,Card,Rock,2.0,2.0,4.0,False,108.35,2.67,True,25-34,Low,Low,Low,Group
4640,3-day Pass,2025-05-03,28,Female,4,39.25,48.21,21.54,Cash,Electronic,4.0,9.0,8.5,True,109.0,7.17,True,25-34,Low,High,High,Group
8578,3-day Pass,2025-05-02,20,Female,2,6.49,36.24,70.97,Card,Reggaeton,1.0,10.0,8.0,False,113.7,6.33,True,18-24,Low,Medium,High,Couple
8579,3-day Pass,2025-05-01,29,Female,5,7.68,26.66,87.17,Card,Pop,8.0,9.0,3.0,False,121.51,6.67,True,25-34,Medium,Low,High,Group
8580,3-day Pass,2025-05-03,23,Female,3,11.77,14.68,39.88,Card,Pop,8.0,7.0,5.0,True,66.33,6.67,True,18-24,Medium,Low,Medium,Group
1155,3-day Pass,2025-05-02,24,Male,1,30.76,28.51,87.3,Card,Rock,5.33,6.0,4.33,True,146.57,5.22,True,18-24,Medium,Low,Medium,Individual
8581,3-day Pass,2025-05-01,18,Female,1,31.35,36.9,23.21,Card,Pop,7.0,7.0,3.0,False,91.46,5.67,True,18-24,Medium,Low,Medium,Individual
8582,3-day Pass,2025-05-01,25,Male,3,20.88,28.83,97.71,Card,Pop,9.0,6.0,7.0,True,147.42,7.33,True,25-34,High,Medium,Medium,Group
8583,3-day Pass,2025-05-01,29,Female,3,26.27,20.44,64.1,Card,Pop,9.0,1.0,6.0,True,110.81,5.33,True,25-34,High,Medium,Low,Group
8584,3-day Pass,2025-05-02,18,Female,5,27.73,45.25,24.76,Card,Pop,5.0,9.0,6.0,True,97.74,6.67,True,18-24,Low,Medium,High,Group
3670,3-day Pass,2025-05-01,31,Male,4,22.61,31.53,48.8,Card,Rock,9.0,7.5,1.0,True,102.94,5.83,True,25-34,High,Low,Medium,Group
8585,1-day Pass,2025-05-03,22,Female,5,20.94,45.73,35.67,Cash,Pop,3.0,7.0,3.0,True,102.34,4.33,False,18-24,Low,Low,Medium,Group
2892,VIP,2025-05-02,27,Female,4,16.75,50.11,8.79,Cash,Hip-Hop,5.0,7.67,4.0,True,75.65,5.56,True,25-34,Low,Low,Medium,Group
8586,3-day Pass,2025-05-02,30,Male,3,15.25,30.68,85.1,Festival App,Pop,6.0,9.0,3.0,True,131.03,6.0,True,25-34,Medium,Low,High,Group
8587,1-day Pass,2025-05-01,31,Female,4,3.0,41.06,40.76,Card,Pop,8.0,9.0,4.0,False,84.82,7.0,False,25-34,Medium,Low,High,Group
6452,3-day Pass,2025-05-02,22,Male,2,41.08,35.17,39.1,Card,Hip-Hop,5.0,8.5,7.5,False,115.35,7.0,True,18-24,Low,Medium,High,Couple
8588,1-day Pass,2025-05-03,26,Female,2,21.31,17.8,97.04,Card,Rock,2.0,8.0,8.0,False,136.15,6.0,False,25-34,Low,Medium,Medium,Couple
8589,3-day Pass,2025-05-02,28,Female,5,10.62,18.72,5.82,Cash,Rock,1.0,8.0,6.0,True,35.16,5.0,True,25-34,Low,Medium,Medium,Group
7386,VIP,2025-05-01,26,Female,1,44.25,26.38,52.78,Card,Reggaeton,5.67,8.0,5.67,False,123.41,6.45,True,25-34,Medium,Medium,Medium,Individual
3676,1-day Pass,2025-05-01,22,Female,5,48.36,32.59,52.46,Card,Rock,6.0,6.0,6.0,False,133.41,6.0,False,18-24,Medium,Medium,Medium,Group
479,3-day Pass,2025-05-01,28,Female,2,4.35,48.11,4.63,Card,Hip-Hop,5.33,6.67,4.67,True,57.09,5.56,True,25-34,Medium,Low,Medium,Couple
2861,1-day Pass,2025-05-03,25,Female,1,21.23,32.48,76.16,Card,Rock,6.33,8.33,5.33,False,129.87,6.66,False,25-34,Medium,Medium,High,Individual
7421,3-day Pass,2025-05-03,27,Male,5,20.02,55.63,28.88,Card,Rock,5.5,7.0,4.0,False,104.53,5.5,True,25-34,Medium,Low,Medium,Group
8590,3-day Pass,2025-05-02,24,Female,4,14.55,45.07,41.13,Card,Rock,4.0,7.0,8.0,True,100.75,6.33,True,18-24,Low,Medium,Medium,Group
8591,3-day Pass,2025-05-02,22,Male,3,47.13,4.09,25.58,Card,Rock,9.0,7.0,2.0,False,76.8,6.0,True,18-24,High,Low,Medium,Group
7515,1-day Pass,2025-05-03,29,Female,2,3.08,43.87,83.69,Card,Rock,6.33,9.0,3.67,True,130.64,6.33,False,25-34,Medium,Low,High,Couple
4677,1-day Pass,2025-05-02,23,Female,5,25.45,33.53,20.9,Card,Hip-Hop,3.33,7.33,5.33,False,79.88,5.33,False,18-24,Low,Medium,Medium,Group
7759,VIP,2025-05-02,18,Male,5,42.97,0.19,58.8,Card,Rock,6.0,6.67,5.33,False,101.96,6.0,True,18-24,Medium,Medium,Medium,Group
8592,1-day Pass,2025-05-01,25,Female,4,21.14,9.43,52.21,Card,Electronic,5.0,8.0,3.0,False,82.78,5.33,False,25-34,Low,Low,Medium,Group
8593,VIP,2025-05-01,18,Female,4,36.52,59.33,88.87,Card,Reggaeton,1.0,7.0,8.0,False,184.72,5.33,True,18-24,Low,Medium,Medium,Group
4109,1-day Pass,2025-05-01,22,Other,3,26.84,44.23,15.51,Card,Pop,3.33,4.0,5.67,True,86.58,4.33,False,18-24,Low,Medium,Low,Group
8594,VIP,2025-05-01,27,Female,2,37.8,26.08,51.15,Card,Rock,1.0,8.0,5.0,True,115.03,4.67,True,25-34,Low,Low,Medium,Couple
983,3-day Pass,2025-05-03,32,Male,4,22.14,10.99,61.66,Cash,Hip-Hop,7.0,8.67,6.0,False,94.79,7.22,True,25-34,Medium,Medium,High,Group
1714,3-day Pass,2025-05-01,18,Male,1,16.12,26.13,13.95,Card,Electronic,7.5,4.5,6.5,True,56.2,6.17,True,18-24,Medium,Medium,Low,Individual
3706,3-day Pass,2025-05-03,25,Male,4,1.19,13.38,93.47,Card,Reggaeton,1.0,7.67,6.0,True,108.04,4.89,True,25-34,Low,Medium,Medium,Group
4403,VIP,2025-05-02,25,Male,3,6.24,28.99,47.36,Card,Rock,8.0,6.33,5.33,True,82.59,6.55,True,25-34,Medium,Medium,Medium,Group
8595,3-day Pass,2025-05-03,18,Male,4,26.9,9.09,98.79,Card,Pop,3.0,9.0,9.0,True,134.78,7.0,True,18-24,Low,High,High,Group
8115,3-day Pass,2025-05-02,27,Female,2,28.91,23.17,54.35,Card,Pop,7.5,5.0,6.5,True,106.43,6.33,True,25-34,Medium,Medium,Low,Couple
6963,3-day Pass,2025-05-02,27,Female,1,25.17,36.39,66.57,Card,Rock,7.33,8.33,5.33,True,128.13,7.0,True,25-34,Medium,Medium,High,Individual
8596,3-day Pass,2025-05-02,27,Other,2,14.11,32.63,40.59,Cash,Hip-Hop,1.0,7.0,5.0,True,87.33,4.33,True,25-34,Low,Low,Medium,Couple
8597,3-day Pass,2025-05-03,27,Male,3,19.56,8.95,45.48,Card,Pop,9.0,8.0,6.0,True,73.99,7.67,True,25-34,High,Medium,Medium,Group
8598,3-day Pass,2025-05-01,27,Male,3,45.06,24.16,84.76,Card,Electronic,4.0,10.0,8.0,False,153.98,7.33,True,25-34,Low,Medium,High,Group
3351,3-day Pass,2025-05-03,18,Female,2,46.47,12.33,51.33,Card,Reggaeton,4.5,7.5,6.0,False,110.13,6.0,True,18-24,Low,Medium,Medium,Couple
6675,3-day Pass,2025-05-02,28,Male,5,22.28,10.57,41.58,Card,Rock,7.5,8.5,6.0,True,74.43,7.33,True,25-34,Medium,Medium,High,Group
8599,1-day Pass,2025-05-01,25,Female,4,27.85,59.56,50.09,Card,Pop,2.0,7.0,6.0,True,137.5,5.0,False,25-34,Low,Medium,Medium,Group
3375,3-day Pass,2025-05-02,25,Female,4,21.14,46.93,53.35,Cash,Hip-Hop,6.5,8.0,9.0,False,121.42,7.83,True,25-34,Medium,High,Medium,Group
1060,3-day Pass,2025-05-02,28,Female,4,37.32,8.28,7.71,Cash,Rock,8.67,7.33,6.0,False,53.31,7.33,True,25-34,High,Medium,Medium,Group
8600,1-day Pass,2025-05-02,20,Female,5,4.3,55.24,14.7,Card,Pop,8.0,7.0,10.0,True,74.24,8.33,False,18-24,Medium,High,Medium,Group
8601,3-day Pass,2025-05-03,18,Male,3,15.01,57.39,78.08,Card,Pop,8.0,7.0,6.0,False,150.48,7.0,True,18-24,Medium,Medium,Medium,Group
6963,3-day Pass,2025-05-01,18,Male,2,21.36,15.41,78.78,Card,Rock,7.33,8.33,5.33,True,115.55,7.0,True,18-24,Medium,Medium,High,Couple
8602,3-day Pass,2025-05-02,22,Female,3,47.04,19.83,31.49,Card,Pop,6.0,8.0,6.0,True,98.36,6.67,True,18-24,Medium,Medium,Medium,Group
1973,3-day Pass,2025-05-03,20,Female,3,14.28,58.13,64.29,Cash,Rock,8.0,9.0,6.5,True,136.7,7.83,True,18-24,Medium,Medium,High,Group
8603,3-day Pass,2025-05-01,21,Female,4,43.74,32.68,95.27,Cash,Hip-Hop,1.0,9.0,2.0,False,171.69,4.0,True,18-24,Low,Low,High,Group
5467,3-day Pass,2025-05-01,29,Female,4,38.64,25.02,98.35,Card,Pop,7.0,8.5,7.5,True,162.01,7.67,True,25-34,Medium,Medium,High,Group
8604,1-day Pass,2025-05-02,24,Male,4,42.73,57.3,37.48,Card,Rock,6.5,8.0,2.0,False,137.51,5.5,False,18-24,Medium,Low,Medium,Group
8605,3-day Pass,2025-05-03,28,Female,3,47.28,10.9,42.74,Card,Hip-Hop,8.0,7.0,5.0,False,100.92,6.67,True,25-34,Medium,Low,Medium,Group
5490,3-day Pass,2025-05-03,26,Male,3,35.42,13.76,86.39,Card,Rock,5.0,9.0,4.33,False,135.57,6.11,True,25-34,Low,Low,High,Group
6770,VIP,2025-05-02,28,Female,4,30.03,35.19,80.67,Card,Rock,5.5,5.5,6.5,True,145.89,5.83,True,25-34,Medium,Medium,Medium,Group
7572,VIP,2025-05-01,24,Female,2,38.84,11.39,64.37,Cash,Rock,4.5,7.5,4.0,True,114.6,5.33,True,18-24,Low,Low,Medium,Couple
4458,3-day Pass,2025-05-01,23,Female,3,9.95,26.21,74.07,Card,Rock,2.67,7.67,3.67,True,110.23,4.67,True,18-24,Low,Low,Medium,Group
8606,VIP,2025-05-03,22,Male,5,41.73,9.39,41.27,Cash,Rock,2.0,9.5,5.0,False,92.39,5.5,True,18-24,Low,Low,High,Group
6577,3-day Pass,2025-05-03,29,Female,3,43.8,11.15,85.32,Cash,Rock,5.5,6.5,5.5,False,140.27,5.83,True,25-34,Medium,Medium,Medium,Group
5670,3-day Pass,2025-05-03,26,Female,4,42.63,9.35,9.22,Card,Rock,7.5,9.5,4.0,True,61.2,7.0,True,25-34,Medium,Low,High,Group
8607,3-day Pass,2025-05-02,26,Female,4,4.47,50.64,14.3,Cash,Pop,10.0,10.0,9.0,True,69.41,9.67,True,25-34,High,High,High,Group
3706,1-day Pass,2025-05-02,23,Female,2,38.09,54.13,2.49,Card,Rock,1.0,7.67,6.0,True,94.71,4.89,False,18-24,Low,Medium,Medium,Couple
8608,3-day Pass,2025-05-03,24,Female,2,9.89,55.2,6.42,Card,Hip-Hop,7.0,10.0,5.0,True,71.51,7.33,True,18-24,Medium,Low,High,Couple
2440,3-day Pass,2025-05-03,22,Male,4,29.64,14.75,17.97,Card,Electronic,3.5,8.0,6.0,True,62.36,5.83,True,18-24,Low,Medium,Medium,Group
8609,3-day Pass,2025-05-02,33,Male,2,31.68,13.99,65.3,Cash,Rock,1.0,8.0,10.0,True,110.97,6.33,True,25-34,Low,High,Medium,Couple
2155,1-day Pass,2025-05-02,25,Male,3,30.37,37.94,2.59,Cash,Electronic,6.5,8.0,4.5,True,70.9,6.33,False,25-34,Medium,Low,Medium,Group
8610,1-day Pass,2025-05-02,27,Female,4,9.73,10.71,0.16,Card,Hip-Hop,1.0,10.0,3.0,True,20.6,4.67,False,25-34,Low,Low,High,Group
8611,VIP,2025-05-02,27,Female,5,45.4,14.12,2.34,Card,Rock,4.0,10.0,6.0,True,61.86,6.67,True,25-34,Low,Medium,High,Group
7343,3-day Pass,2025-05-02,23,Other,3,3.85,29.92,22.0,Card,Hip-Hop,8.0,8.0,3.0,True,55.77,6.33,True,18-24,Medium,Low,Medium,Group
5798,1-day Pass,2025-05-02,21,Female,5,38.02,28.52,98.14,Cash,Rock,5.67,8.0,5.33,True,164.68,6.33,False,18-24,Medium,Medium,Medium,Group
8192,3-day Pass,2025-05-03,25,Female,5,4.7,14.38,35.97,Card,Rock,4.5,8.0,4.5,True,55.05,5.67,True,25-34,Low,Low,Medium,Group
8612,1-day Pass,2025-05-02,31,Male,2,38.26,52.34,36.58,Card,Rock,8.0,7.0,3.0,True,127.18,6.0,False,25-34,Medium,Low,Medium,Couple
8613,1-day Pass,2025-05-03,23,Female,5,40.18,55.99,78.45,Card,Hip-Hop,4.0,9.0,3.0,True,174.62,5.33,False,18-24,Low,Low,High,Group
7982,3-day Pass,2025-05-02,25,Male,3,33.1,19.88,16.43,Cash,Pop,4.33,6.0,5.33,True,69.41,5.22,True,25-34,Low,Medium,Medium,Group
8614,1-day Pass,2025-05-02,21,Male,3,11.33,43.93,64.42,Card,Electronic,7.0,7.0,6.0,True,119.68,6.67,False,18-24,Medium,Medium,Medium,Group
5119,3-day Pass,2025-05-03,25,Female,1,15.89,55.79,3.64,Card,Pop,5.67,8.33,5.0,False,75.32,6.33,True,25-34,Medium,Low,High,Individual
7467,3-day Pass,2025-05-02,21,Male,5,37.89,7.17,97.84,Card,Hip-Hop,4.5,7.0,5.5,True,142.9,5.67,True,18-24,Low,Medium,Medium,Group
1614,1-day Pass,2025-05-02,33,Female,4,25.19,31.91,16.97,Card,Pop,6.67,8.0,5.0,True,74.07,6.56,False,25-34,Medium,Low,Medium,Group
6388,3-day Pass,2025-05-01,26,Male,1,20.96,27.76,38.89,Card,Rock,4.0,8.33,5.33,True,87.61,5.89,True,25-34,Low,Medium,High,Individual
8615,1-day Pass,2025-05-03,25,Female,1,1.43,20.19,49.42,Card,Pop,1.0,10.0,3.0,True,71.04,4.67,False,25-34,Low,Low,High,Individual
966,3-day Pass,2025-05-02,27,Female,5,48.61,24.66,88.28,Cash,Rock,6.33,7.67,4.33,True,161.55,6.11,True,25-34,Medium,Low,Medium,Group
8616,3-day Pass,2025-05-02,18,Male,3,40.85,52.14,50.94,Card,Reggaeton,6.0,8.0,8.0,True,143.93,7.33,True,18-24,Medium,Medium,Medium,Group
8617,VIP,2025-05-01,28,Female,1,10.81,11.79,9.72,Card,Rock,6.0,8.0,3.0,True,32.32,5.67,True,25-34,Medium,Low,Medium,Individual
8618,3-day Pass,2025-05-03,22,Female,4,20.86,52.59,22.83,Card,Rock,7.5,8.5,3.5,True,96.28,6.5,True,18-24,Medium,Low,High,Group
4964,VIP,2025-05-02,23,Female,5,30.83,43.5,85.68,Card,Rock,6.0,8.5,2.5,False,160.01,5.67,True,18-24,Medium,Low,High,Group
8619,3-day Pass,2025-05-01,19,Female,4,40.8,41.63,15.02,Card,Rock,1.0,9.0,7.0,True,97.45,5.67,True,18-24,Low,Medium,High,Group
8620,3-day Pass,2025-05-03,19,Female,1,1.8,38.5,66.48,Card,Hip-Hop,7.0,7.0,2.0,False,106.78,5.33,True,18-24,Medium,Low,Medium,Individual
2201,3-day Pass,2025-05-02,18,Female,3,2.7,39.39,51.17,Card,Pop,8.67,7.67,5.67,False,93.26,7.34,True,18-24,High,Medium,Medium,Group
156,3-day Pass,2025-05-02,21,Male,3,32.48,56.62,9.83,Cash,Pop,3.5,8.5,5.0,False,98.93,5.67,True,18-24,Low,Low,High,Group
6162,3-day Pass,2025-05-03,25,Female,3,6.2,58.38,11.3,Card,Pop,7.0,6.0,5.5,True,75.88,6.17,True,25-34,Medium,Medium,Medium,Group
7538,3-day Pass,2025-05-01,21,Male,5,15.68,57.87,73.81,Festival App,Electronic,7.5,7.5,5.0,True,147.36,6.67,True,18-24,Medium,Low,Medium,Group
2597,1-day Pass,2025-05-02,23,Female,5,0.16,53.18,65.98,Card,Pop,4.5,7.5,7.5,True,119.32,6.5,False,18-24,Low,Medium,Medium,Group
8621,3-day Pass,2025-05-01,24,Male,5,22.28,41.94,43.51,Card,Hip-Hop,5.5,7.5,5.5,False,107.73,6.17,True,18-24,Medium,Medium,Medium,Group
3462,1-day Pass,2025-05-01,18,Female,2,23.83,1.96,12.04,Card,Reggaeton,4.5,7.0,3.0,True,37.83,4.83,False,18-24,Low,Low,Medium,Couple
3063,3-day Pass,2025-05-03,26,Female,3,20.2,39.56,34.68,Card,Pop,4.0,8.5,6.0,True,94.44,6.17,True,25-34,Low,Medium,High,Group
4611,3-day Pass,2025-05-03,31,Male,2,43.81,53.63,66.75,Cash,Rock,7.0,6.0,7.5,False,164.19,6.83,True,25-34,Medium,Medium,Medium,Couple
3482,3-day Pass,2025-05-03,20,Male,5,22.24,52.29,42.97,Card,Pop,4.67,6.0,6.33,True,117.5,5.67,True,18-24,Low,Medium,Medium,Group
59,3-day Pass,2025-05-01,30,Male,4,3.56,48.52,12.67,Cash,Pop,5.5,9.0,5.0,False,64.75,6.5,True,25-34,Medium,Low,High,Group
8622,3-day Pass,2025-05-01,28,Male,1,17.78,57.79,87.75,Card,Pop,3.0,7.0,6.0,True,163.32,5.33,True,25-34,Low,Medium,Medium,Individual
8105,3-day Pass,2025-05-01,20,Female,4,46.28,32.7,76.91,Card,Rock,4.0,6.0,5.33,False,155.89,5.11,True,18-24,Low,Medium,Medium,Group
8623,1-day Pass,2025-05-01,29,Female,4,22.7,47.61,19.84,Cash,Pop,9.0,10.0,3.0,True,90.15,7.33,False,25-34,High,Low,High,Group
8624,3-day Pass,2025-05-01,31,Female,5,30.35,51.47,9.8,Festival App,Rock,6.0,7.0,6.0,False,91.62,6.33,True,25-34,Medium,Medium,Medium,Group
7241,3-day Pass,2025-05-03,23,Female,3,23.16,30.51,64.55,Festival App,Pop,6.0,7.5,6.5,True,118.22,6.67,True,18-24,Medium,Medium,Medium,Group
8625,3-day Pass,2025-05-01,26,Male,1,1.2,9.63,51.9,Cash,Pop,8.0,8.0,3.0,True,62.73,6.33,True,25-34,Medium,Low,Medium,Individual
8626,3-day Pass,2025-05-03,22,Female,5,10.5,42.33,26.16,Card,Rock,6.0,9.0,7.0,True,78.99,7.33,True,18-24,Medium,Medium,High,Group
3832,3-day Pass,2025-05-03,22,Female,4,21.09,15.91,24.82,Card,Pop,6.0,6.33,6.0,True,61.82,6.11,True,18-24,Medium,Medium,Medium,Group
4290,3-day Pass,2025-05-03,29,Male,3,1.23,26.4,69.51,Card,Pop,6.5,8.5,3.0,False,97.14,6.0,True,25-34,Medium,Low,High,Group
2224,3-day Pass,2025-05-02,30,Female,3,15.03,45.61,93.15,Card,Hip-Hop,4.5,8.5,2.0,False,153.79,5.0,True,25-34,Low,Low,High,Group
4363,3-day Pass,2025-05-03,29,Male,5,27.93,59.27,49.7,Card,Rock,6.0,8.5,6.0,True,136.9,6.83,True,25-34,Medium,Medium,High,Group
8627,1-day Pass,2025-05-01,29,Female,4,42.14,33.3,5.46,Card,Electronic,5.0,7.0,3.0,True,80.9,5.0,False,25-34,Low,Low,Medium,Group
8628,1-day Pass,2025-05-03,26,Female,3,45.42,7.89,30.39,Cash,Hip-Hop,8.0,7.0,2.0,False,83.7,5.67,False,25-34,Medium,Low,Medium,Group
8629,VIP,2025-05-02,24,Female,3,8.24,25.95,54.23,Card,Pop,8.0,8.0,6.0,False,88.42,7.33,True,18-24,Medium,Medium,Medium,Group
6547,3-day Pass,2025-05-01,25,Female,1,20.5,28.99,16.11,Card,Pop,6.0,6.5,6.5,False,65.6,6.33,True,25-34,Medium,Medium,Medium,Individual
8630,3-day Pass,2025-05-02,18,Male,2,2.02,5.47,88.08,Card,Electronic,6.0,7.0,3.0,True,95.57,5.33,True,18-24,Medium,Low,Medium,Couple
