ticket_id,ticket_type,attendance_date,age,gender,group_size,food_expense,drink_expense,merch_expense,payment_method,favourite_genre,satisfaction_score,security_rating,cleanliness_rating,recommend_to_friend
TCK101200,VIP,2025-05-03,18,Male,5,13.26,37.33,17.42,Card,Rock,1,7,3,True
TCK107558,3-day Pass,2025-05-03,18,Male,5,20.36,33.86,64.03,Card,Electronic,8,9,6,True
TCK104756,VIP,2025-05-03,25,Male,4,6.49,7.83,15.38,Card,Rock,2,7,2,True
TCK106266,1-day Pass,2025-05-03,26,Female,2,11.94,3.15,12.77,Cash,Pop,9,7,6,True
TCK103382,VIP,2025-05-02,26,Female,5,3.97,16.85,18.71,Card,Rock,8,8,1,True
TCK107524,VIP,2025-05-02,26,Male,3,24.18,55.26,2.25,Festival App,Reggaeton,4,7,4,False
TCK104662,3-day Pass,2025-05-03,30,Male,5,39.56,4.19,70.4,Cash,Pop,3,6,4,False
TCK107269,1-day Pass,2025-05-01,22,Female,2,45.31,12.12,20.19,Card,Rock,1,5,6,True
TCK103284,3-day Pass,2025-05-02,22,Male,3,45.55,10.22,15.46,Card,Pop,4,8,9,False
TCK104014,1-day Pass,2025-05-03,23,Male,2,25.13,27.06,9.02,Card,Rock,8,10,4,True
TCK107817,3-day Pass,2025-05-01,22,Male,2,27.34,16.38,30.48,Festival App,Rock,8,5,5,True
TCK108647,3-day Pass,2025-05-03,27,Female,3,44.22,45.44,15.69,Festival App,Rock,6,8,8,False
TCK104598,1-day Pass,2025-05-01,27,Male,4,19.25,44.21,46.26,Card,Rock,4,8,4,False
TCK103712,3-day Pass,2025-05-03,24,Female,5,27.79,52.08,21.33,Card,Reggaeton,6,8,6,False
TCK104805,3-day Pass,2025-05-02,27,Male,4,0.01,26.92,29.27,Cash,Rock,8,8,4,True
TCK100819,VIP,2025-05-02,18,Male,2,11.47,54.96,22.21,Cash,Electronic,6,8,9,True
TCK107711,3-day Pass,2025-05-01,29,Female,2,35.7,6.8,11.8,Card,Rock,7,1,2,False
TCK104552,1-day Pass,2025-05-02,28,Male,3,17.6,5.67,71.94,Card,Pop,10,1,7,False
TCK105467,3-day Pass,2025-05-03,23,Female,2,48.04,12.38,39.74,Cash,Reggaeton,4,10,2,False
TCK107215,3-day Pass,2025-05-02,22,Female,1,2.0,44.25,73.66,Card,Rock,7,7,2,True
TCK104357,3-day Pass,2025-05-03,26,Male,3,9.33,56.98,62.42,Card,Rock,7,10,3,True
TCK100109,VIP,2025-05-03,22,Male,4,28.41,42.15,51.12,Card,Rock,8,9,5,True
TCK105848,3-day Pass,2025-05-01,20,Female,1,2.16,7.01,13.8,Festival App,Reggaeton,8,6,2,True
TCK106478,VIP,2025-05-01,18,Female,1,43.15,42.74,73.99,Card,Hip-Hop,8,5,6,True
TCK101059,1-day Pass,2025-05-02,19,Male,4,27.25,0.51,33.04,Card,Pop,4,9,3,False
TCK109180,VIP,2025-05-03,30,Female,3,27.32,20.55,52.56,Card,Pop,6,7,9,False
TCK108858,3-day Pass,2025-05-03,18,Female,3,9.76,54.29,17.34,Card,Hip-Hop,4,8,2,True
TCK108844,1-day Pass,2025-05-02,30,Male,4,3.27,55.42,54.02,Card,Rock,1,9,6,False
TCK108723,3-day Pass,2025-05-01,22,Female,1,0.09,19.1,95.77,Card,Pop,3,7,2,False
TCK104443,VIP,2025-05-03,25,Female,5,20.64,40.27,53.12,Card,Rock,5,9,7,False
TCK108729,3-day Pass,2025-05-02,25,Female,2,13.7,0.25,16.23,Cash,Pop,8,7,6,False
TCK107059,3-day Pass,2025-05-02,22,Female,1,40.3,28.65,92.79,Cash,Reggaeton,2,9,5,False
TCK107395,3-day Pass,2025-05-01,27,Male,3,29.28,36.53,53.28,Card,Rock,8,9,5,True
TCK104975,3-day Pass,2025-05-01,26,Male,5,26.47,42.05,96.75,Card,Rock,7,7,5,False
TCK108650,3-day Pass,2025-05-03,18,Male,3,6.75,10.32,50.82,Card,Reggaeton,5,8,2,True
TCK101034,3-day Pass,2025-05-02,22,Female,4,10.25,49.21,21.07,Festival App,Pop,2,6,7,True
TCK101877,3-day Pass,2025-05-01,29,Male,4,42.33,29.9,4.38,Card,Hip-Hop,1,8,3,True
TCK100296,3-day Pass,2025-05-03,22,Female,3,0.12,29.84,2.63,Card,Pop,4,10,5,False
TCK103844,3-day Pass,2025-05-02,29,Female,4,18.77,44.78,6.6,Card,Pop,1,7,6,True
TCK107617,3-day Pass,2025-05-03,22,Other,4,19.98,4.18,64.07,Card,Rock,2,10,3,False
TCK101058,VIP,2025-05-02,26,Male,3,40.63,46.34,99.61,Card,Rock,6,8,7,True
TCK104921,VIP,2025-05-03,29,Female,4,12.58,57.9,51.72,Cash,Hip-Hop,7,8,3,True
TCK101844,VIP,2025-05-01,18,Male,4,36.81,17.79,18.35,Card,Pop,1,7,8,False
TCK108376,3-day Pass,2025-05-03,29,Male,5,48.74,18.76,70.65,Festival App,Pop,3,10,4,True
TCK106123,VIP,2025-05-02,28,Female,1,6.6,50.68,98.19,Card,Rock,1,5,7,True
TCK103774,3-day Pass,2025-05-03,18,Female,3,37.89,31.13,19.73,Card,Pop,6,8,3,True
TCK102633,3-day Pass,2025-05-01,27,Female,4,39.24,38.97,77.61,Cash,Reggaeton,8,8,10,True
TCK103139,3-day Pass,2025-05-01,18,Other,4,24.31,15.99,5.01,Cash,Hip-Hop,9,9,3,True
TCK106071,1-day Pass,2025-05-02,24,Female,3,39.01,7.07,39.77,Card,Rock,1,8,6,False
TCK100827,VIP,2025-05-03,18,Female,1,33.9,55.83,2.26,Card,Hip-Hop,3,10,2,True
TCK101957,3-day Pass,2025-05-01,18,Female,5,34.39,50.42,69.96,Cash,Rock,7,9,1,False
TCK108254,3-day Pass,2025-05-03,21,Male,1,31.29,52.08,73.53,Card,Hip-Hop,8,10,8,False
TCK107209,3-day Pass,2025-05-01,26,Female,3,49.25,51.52,20.42,Cash,Rock,2,10,4,True
TCK100995,VIP,2025-05-03,24,Female,4,3.78,33.82,76.82,Card,Pop,6,7,9,False
TCK104299,3-day Pass,2025-05-01,18,Female,2,7.19,52.55,72.66,Cash,Electronic,4,8,6,True
TCK104892,3-day Pass,2025-05-02,27,Female,2,19.67,27.3,42.24,Cash,Hip-Hop,4,8,9,True
TCK105203,3-day Pass,2025-05-03,25,Male,1,7.32,24.74,17.18,Cash,Rock,6,8,9,True
TCK105023,3-day Pass,2025-05-01,31,Female,2,46.72,49.71,96.44,Card,Hip-Hop,5,8,3,True
TCK105262,3-day Pass,2025-05-03,29,Male,5,9.85,31.37,25.34,Card,Pop,4,6,4,True
TCK107989,VIP,2025-05-03,24,Male,4,5.89,31.46,48.08,Card,Hip-Hop,1,9,6,True
TCK103444,3-day Pass,2025-05-01,18,Male,3,5.42,11.79,44.16,Card,Hip-Hop,4,1,4,False
TCK103750,1-day Pass,2025-05-01,30,Female,3,48.79,18.34,97.04,Card,Electronic,9,9,9,True
TCK108783,VIP,2025-05-02,23,Male,2,12.76,45.05,25.37,Card,Pop,8,8,5,False
TCK103484,3-day Pass,2025-05-02,25,Female,3,12.44,38.94,11.28,Card,Pop,8,7,1,False
TCK101419,1-day Pass,2025-05-02,18,Female,3,16.16,45.73,27.44,Card,Electronic,1,9,2,True
TCK101393,1-day Pass,2025-05-03,18,Male,1,32.65,28.49,19.78,Cash,Reggaeton,6,6,6,True
TCK103601,1-day Pass,2025-05-02,30,Male,5,4.46,47.12,38.75,Festival App,Pop,9,9,6,True
TCK106759,3-day Pass,2025-05-03,26,Female,2,18.54,40.71,90.26,Card,Hip-Hop,7,9,8,True
TCK100126,1-day Pass,2025-05-02,20,Female,5,10.34,54.38,9.24,Card,Rock,10,9,3,True
TCK106973,VIP,2025-05-01,31,Female,4,4.77,37.53,78.4,Festival App,Pop,1,5,4,True
TCK105281,3-day Pass,2025-05-02,21,Female,4,47.75,29.31,59.78,Cash,Rock,7,10,8,True
TCK102439,VIP,2025-05-03,19,Female,5,2.82,10.37,79.45,Card,Rock,6,10,5,True
TCK102286,3-day Pass,2025-05-03,18,Male,2,31.59,38.27,53.77,Cash,Rock,8,9,10,True
TCK107410,VIP,2025-05-02,18,Female,3,35.74,52.85,65.41,Card,Hip-Hop,7,7,4,False
TCK100917,VIP,2025-05-03,23,Male,1,42.84,19.83,56.67,Card,Reggaeton,8,8,4,True
TCK107283,3-day Pass,2025-05-03,18,Male,3,46.67,50.9,5.56,Card,Rock,6,6,9,True
TCK105695,3-day Pass,2025-05-03,20,Male,2,46.27,55.67,63.47,Cash,Rock,3,2,2,True
TCK104942,3-day Pass,2025-05-02,20,Female,1,35.97,37.76,4.12,Card,Pop,4,8,2,True
TCK103347,1-day Pass,2025-05-03,22,Male,5,21.15,47.38,65.98,Cash,Rock,2,8,8,False
TCK103251,1-day Pass,2025-05-01,18,Male,3,11.36,8.46,77.08,Cash,Rock,8,4,2,True
TCK102112,1-day Pass,2025-05-03,26,Female,4,1.43,58.65,73.27,Festival App,Pop,8,9,10,True
TCK107443,3-day Pass,2025-05-01,22,Male,5,39.38,30.88,25.81,Card,Pop,8,10,10,False
TCK105594,3-day Pass,2025-05-03,20,Female,3,27.64,42.89,15.27,Festival App,Pop,7,10,2,False
TCK109232,3-day Pass,2025-05-03,20,Female,3,30.88,9.06,36.77,Cash,Reggaeton,7,9,10,True
TCK107395,1-day Pass,2025-05-03,20,Female,1,6.48,56.87,20.5,Cash,Pop,8,7,8,True
TCK101485,3-day Pass,2025-05-01,18,Male,1,7.05,19.46,49.57,Cash,Pop,7,9,9,True
TCK105359,1-day Pass,2025-05-02,23,Male,2,20.67,41.18,92.8,Cash,Pop,8,9,4,False
TCK106591,1-day Pass,2025-05-01,18,Female,2,18.43,40.54,51.48,Card,Rock,8,7,3,True
TCK102813,1-day Pass,2025-05-02,21,Female,2,3.69,34.58,7.05,Card,Rock,4,5,3,True
TCK106901,1-day Pass,2025-05-03,24,Male,3,44.31,55.48,38.6,Cash,Pop,1,1,6,True
TCK107134,3-day Pass,2025-05-03,27,Female,4,4.1,21.3,1.71,Card,Pop,9,10,9,True
TCK106468,3-day Pass,2025-05-01,22,Male,1,48.95,38.18,63.47,Card,Hip-Hop,6,9,7,False
TCK100016,3-day Pass,2025-05-02,27,Male,1,27.25,59.92,36.45,Card,Reggaeton,6,4,10,False
TCK102238,3-day Pass,2025-05-02,18,Male,5,33.21,18.05,12.0,Card,Rock,8,9,5,True
TCK100730,3-day Pass,2025-05-02,31,Female,4,20.92,50.15,2.9,Cash,Hip-Hop,1,10,6,True
TCK105778,VIP,2025-05-03,27,Male,2,28.86,10.59,86.02,Cash,Rock,8,8,3,True
TCK108547,VIP,2025-05-02,26,Female,5,7.36,43.07,38.55,Cash,Pop,4,8,6,False
TCK101885,3-day Pass,2025-05-02,18,Female,2,42.8,2.77,42.41,Festival App,Rock,9,8,5,True
TCK105014,VIP,2025-05-03,28,Male,1,27.12,8.2,47.86,Card,Reggaeton,1,8,1,True
TCK104969,1-day Pass,2025-05-03,25,Female,4,46.02,42.42,57.29,Cash,Pop,3,7,5,True
TCK108707,3-day Pass,2025-05-02,25,Male,2,34.03,48.89,59.42,Festival App,Hip-Hop,8,6,6,True
TCK102760,VIP,2025-05-02,20,Female,2,10.72,32.35,74.9,Cash,Rock,7,7,3,False
TCK106295,VIP,2025-05-01,29,Female,3,21.33,8.62,5.31,Card,Rock,2,8,3,True
TCK100464,3-day Pass,2025-05-02,24,Female,3,9.22,54.27,50.81,Card,Reggaeton,5,8,7,True
TCK108566,VIP,2025-05-01,18,Female,5,27.29,8.08,46.62,Card,Hip-Hop,9,9,6,False
TCK104212,1-day Pass,2025-05-01,18,Male,5,20.51,35.53,7.34,Card,Electronic,2,8,2,True
TCK100818,3-day Pass,2025-05-03,29,Male,4,7.78,40.72,34.72,Cash,Hip-Hop,1,8,10,True
TCK101329,3-day Pass,2025-05-03,27,Male,3,11.72,19.9,7.12,Card,Rock,8,6,2,False
TCK100188,3-day Pass,2025-05-02,18,Other,4,15.45,9.74,93.68,Card,Rock,1,10,4,False
TCK103936,3-day Pass,2025-05-03,25,Female,3,49.95,29.82,89.64,Card,Pop,1,4,7,True
TCK101959,3-day Pass,2025-05-03,18,Male,3,32.36,19.26,32.17,Card,Rock,7,10,6,True
TCK102426,3-day Pass,2025-05-01,30,Female,3,10.97,51.62,98.06,Card,Rock,2,5,7,True
TCK102600,3-day Pass,2025-05-03,18,Female,3,22.64,19.47,30.22,Card,Rock,3,5,6,True
TCK103170,1-day Pass,2025-05-03,18,Female,4,21.06,14.68,20.37,Card,Rock,10,10,4,False
TCK103879,VIP,2025-05-01,23,Female,4,39.18,3.68,5.39,Card,Hip-Hop,6,8,6,True
TCK109056,1-day Pass,2025-05-03,24,Male,4,5.45,52.47,74.97,Card,Rock,10,6,4,True
TCK102735,3-day Pass,2025-05-03,18,Female,5,46.95,27.93,43.91,Card,Pop,10,8,9,True
TCK100761,3-day Pass,2025-05-03,18,Male,3,46.45,14.26,5.06,Card,Rock,1,5,5,True
TCK101836,3-day Pass,2025-05-01,25,Male,2,35.17,43.29,89.94,Card,Hip-Hop,7,7,4,True
TCK105426,3-day Pass,2025-05-01,24,Male,1,17.82,28.58,8.51,Card,Reggaeton,3,8,2,False
TCK107401,3-day Pass,2025-05-02,32,Female,4,38.52,51.28,31.88,Card,Hip-Hop,8,9,4,False
TCK105094,3-day Pass,2025-05-01,26,Other,2,48.18,14.49,61.56,Cash,Electronic,9,7,6,False
TCK106050,3-day Pass,2025-05-02,21,Female,4,37.54,33.28,18.48,Festival App,Rock,8,1,7,True
TCK106916,3-day Pass,2025-05-02,24,Male,4,26.58,34.51,95.5,Card,Hip-Hop,9,7,1,True
TCK101662,3-day Pass,2025-05-02,21,Male,1,49.51,1.72,50.07,Card,Rock,8,10,6,True
TCK109040,3-day Pass,2025-05-01,27,Male,3,41.32,22.82,55.9,Cash,Hip-Hop,7,9,3,True
TCK105147,3-day Pass,2025-05-01,24,Female,2,41.74,12.83,82.34,Card,Pop,8,8,8,False
TCK102615,VIP,2025-05-02,25,Female,4,32.92,40.46,22.74,Card,Hip-Hop,1,8,2,True
TCK101588,3-day Pass,2025-05-02,29,Female,2,6.32,0.1,53.89,Cash,Rock,1,8,4,True
TCK105326,1-day Pass,2025-05-01,18,Female,4,40.86,53.53,27.27,Cash,Rock,8,10,2,True
TCK104707,3-day Pass,2025-05-02,19,Female,4,2.55,38.21,7.85,Card,Pop,2,9,7,False
TCK100081,3-day Pass,2025-05-03,18,Male,4,19.99,16.01,93.08,Cash,Pop,4,10,6,False
TCK101236,1-day Pass,2025-05-03,24,Male,3,26.79,30.42,61.06,Card,Pop,6,10,7,True
TCK102071,3-day Pass,2025-05-02,25,Male,3,1.48,0.21,34.19,Card,Reggaeton,6,9,4,True
TCK102829,3-day Pass,2025-05-03,18,Female,3,8.36,13.83,6.87,Card,Pop,3,8,8,True
TCK109175,3-day Pass,2025-05-01,31,Male,2,20.76,11.03,84.63,Cash,Reggaeton,2,10,2,True
TCK107896,VIP,2025-05-01,23,Male,3,38.12,38.41,70.88,Card,Rock,7,10,3,True
TCK101871,3-day Pass,2025-05-01,31,Female,4,42.39,28.03,32.96,Cash,Rock,8,8,4,True
TCK107105,1-day Pass,2025-05-01,30,Female,2,13.99,8.94,32.02,Card,Rock,5,9,6,False
TCK107260,3-day Pass,2025-05-02,22,Male,4,25.13,40.27,36.76,Card,Pop,2,1,5,False
TCK108480,3-day Pass,2025-05-02,26,Female,3,35.53,15.31,74.82,Card,Rock,1,7,4,True
TCK103123,VIP,2025-05-03,22,Female,5,4.59,7.72,35.41,Cash,Hip-Hop,8,10,4,False
TCK102536,3-day Pass,2025-05-02,25,Female,3,13.71,37.09,71.39,Cash,Rock,3,7,3,True
TCK104030,1-day Pass,2025-05-03,21,Female,3,47.91,20.75,62.92,Card,Hip-Hop,7,8,7,True
TCK102360,1-day Pass,2025-05-03,25,Female,3,7.18,4.44,7.76,Cash,Rock,2,10,1,True
TCK102551,1-day Pass,2025-05-03,20,Male,4,35.02,51.3,16.68,Festival App,Pop,2,10,8,True
TCK104410,3-day Pass,2025-05-02,18,Female,2,8.7,25.9,64.41,Card,Rock,1,8,5,True
TCK108065,1-day Pass,2025-05-02,28,Male,1,32.27,27.03,79.27,Card,Hip-Hop,8,6,5,True
TCK101294,3-day Pass,2025-05-01,27,Female,5,15.16,0.14,73.86,Cash,Reggaeton,6,7,2,True
TCK108144,VIP,2025-05-02,18,Male,4,39.57,28.97,29.25,Card,Rock,4,9,6,True
TCK107115,1-day Pass,2025-05-02,27,Other,2,3.06,49.12,81.84,Cash,Hip-Hop,4,8,5,True
TCK107782,3-day Pass,2025-05-02,19,Female,5,40.11,37.48,9.22,Card,Pop,4,10,7,False
TCK106491,1-day Pass,2025-05-01,29,Male,1,23.21,38.33,88.51,Card,Hip-Hop,2,10,9,True
TCK104830,3-day Pass,2025-05-03,28,Male,2,31.52,26.5,13.38,Card,Pop,8,8,3,True
TCK107276,3-day Pass,2025-05-03,26,Female,5,30.66,27.28,69.68,Card,Hip-Hop,5,6,2,False
TCK105275,1-day Pass,2025-05-01,30,Male,5,41.94,41.6,59.67,Card,Electronic,6,10,5,True
TCK104760,VIP,2025-05-03,24,Male,3,45.52,41.41,38.94,Festival App,Hip-Hop,6,9,2,True
TCK104625,VIP,2025-05-01,19,Female,2,36.33,56.72,25.97,Card,Reggaeton,4,8,3,True
TCK103892,3-day Pass,2025-05-01,18,Female,5,2.12,25.24,31.2,Cash,Reggaeton,4,10,2,True
TCK103159,3-day Pass,2025-05-03,28,Male,3,2.81,34.22,96.09,Cash,Hip-Hop,4,8,10,True
TCK100585,1-day Pass,2025-05-02,18,Male,3,22.97,18.38,37.86,Card,Reggaeton,8,9,9,False
TCK100372,VIP,2025-05-03,25,Female,1,26.73,44.11,97.64,Card,Rock,4,8,1,True
TCK108441,3-day Pass,2025-05-01,25,Male,3,12.97,4.28,81.35,Cash,Rock,4,10,8,False
TCK100805,3-day Pass,2025-05-02,30,Male,3,21.58,34.48,34.71,Cash,Pop,9,7,10,True
TCK107357,VIP,2025-05-02,30,Male,3,1.17,35.92,2.31,Cash,Hip-Hop,4,8,7,True
TCK105107,1-day Pass,2025-05-01,23,Male,1,31.9,21.43,36.89,Card,Rock,2,2,6,True
TCK107208,3-day Pass,2025-05-02,25,Female,5,21.73,51.3,86.32,Card,Rock,5,7,3,True
TCK106428,VIP,2025-05-01,30,Male,5,40.91,55.65,71.26,Card,Reggaeton,8,9,6,True
TCK104349,VIP,2025-05-02,21,Male,1,39.49,2.33,79.85,Card,Hip-Hop,6,2,3,True
TCK102135,3-day Pass,2025-05-02,26,Female,2,49.88,29.06,14.01,Cash,Reggaeton,6,7,1,False
TCK102421,1-day Pass,2025-05-02,20,Female,2,13.84,44.04,52.37,Cash,Rock,9,6,3,False
TCK101135,3-day Pass,2025-05-03,22,Female,3,41.07,9.28,35.94,Card,Pop,8,8,3,False
TCK107698,3-day Pass,2025-05-02,20,Female,3,44.35,55.26,78.01,Card,Rock,7,8,2,False
TCK105597,VIP,2025-05-02,27,Female,2,12.38,38.37,71.98,Cash,Rock,8,8,6,True
TCK100762,3-day Pass,2025-05-03,25,Other,3,14.83,49.4,45.54,Card,Hip-Hop,8,1,4,False
TCK102104,VIP,2025-05-02,21,Female,2,9.25,19.55,50.74,Cash,Rock,8,9,8,True
TCK104129,1-day Pass,2025-05-02,30,Female,3,29.98,7.01,86.75,Card,Rock,8,9,8,True
TCK107853,3-day Pass,2025-05-02,24,Female,5,23.66,38.66,18.54,Cash,Electronic,6,10,6,True
TCK102493,VIP,2025-05-01,30,Female,5,21.27,27.78,88.52,Card,Rock,2,7,8,True
TCK106686,VIP,2025-05-02,22,Male,4,43.82,5.14,40.35,Festival App,Hip-Hop,5,10,9,False
TCK101769,3-day Pass,2025-05-01,20,Female,3,28.14,36.26,0.93,Cash,Hip-Hop,7,7,2,False
TCK105845,1-day Pass,2025-05-01,30,Male,4,19.79,25.03,9.74,Card,Hip-Hop,5,8,6,False
TCK100870,1-day Pass,2025-05-02,26,Male,4,43.01,48.17,63.21,Card,Pop,6,9,2,True
TCK101708,1-day Pass,2025-05-03,28,Female,3,21.21,17.54,97.34,Card,Rock,8,10,2,True
TCK106092,VIP,2025-05-01,20,Female,4,45.42,55.12,73.55,Card,Reggaeton,8,8,4,True
TCK101881,1-day Pass,2025-05-01,18,Female,3,19.01,13.48,38.99,Card,Electronic,8,10,6,False
TCK108939,3-day Pass,2025-05-01,33,Male,4,11.75,18.05,23.39,Card,Pop,6,8,2,False
TCK106248,1-day Pass,2025-05-01,29,Female,3,49.36,44.09,19.65,Cash,Hip-Hop,5,9,5,True
TCK101432,1-day Pass,2025-05-03,21,Female,1,46.55,36.79,32.59,Card,Pop,10,7,6,True
TCK107970,3-day Pass,2025-05-03,18,Female,5,5.18,27.1,73.07,Card,Electronic,1,8,6,False
TCK102556,1-day Pass,2025-05-02,27,Female,5,6.95,43.69,50.62,Card,Rock,8,9,4,True
TCK109053,3-day Pass,2025-05-02,18,Male,1,42.54,47.03,63.96,Cash,Pop,3,9,2,False
TCK107147,1-day Pass,2025-05-01,26,Male,5,3.37,30.76,52.25,Cash,Pop,8,8,10,True
TCK107668,1-day Pass,2025-05-01,23,Male,1,23.79,50.9,74.86,Card,Rock,6,10,6,False
TCK106183,1-day Pass,2025-05-02,21,Female,3,33.54,10.08,71.86,Card,Rock,6,8,7,True
TCK103324,3-day Pass,2025-05-02,25,Female,3,11.28,21.56,38.09,Card,Pop,8,7,3,True
TCK104398,3-day Pass,2025-05-03,28,Female,5,23.38,50.24,39.03,Cash,Hip-Hop,1,8,2,False
TCK106293,3-day Pass,2025-05-01,18,Male,2,0.24,50.98,3.4,Cash,Hip-Hop,1,7,4,False
TCK101086,3-day Pass,2025-05-01,31,Female,4,1.76,15.65,39.62,Cash,Pop,5,9,2,False
TCK108423,1-day Pass,2025-05-02,19,Female,4,20.32,8.5,37.08,Card,Rock,4,10,5,True
TCK106435,VIP,2025-05-03,31,Female,1,46.78,34.89,88.46,Cash,Electronic,1,7,6,True
TCK109149,1-day Pass,2025-05-02,27,Male,3,26.82,38.66,29.76,Card,Pop,2,7,2,True
TCK100244,3-day Pass,2025-05-02,32,Female,3,39.98,43.98,8.89,Card,Reggaeton,9,6,10,False
TCK100095,VIP,2025-05-02,26,Female,4,44.15,51.82,25.71,Card,Reggaeton,7,10,9,True
TCK105619,3-day Pass,2025-05-03,29,Female,3,7.23,50.44,18.35,Card,Pop,4,9,6,False
TCK106458,VIP,2025-05-01,29,Female,2,32.93,17.79,93.77,Festival App,Pop,7,10,9,False
TCK100261,VIP,2025-05-01,29,Male,3,14.06,34.16,93.81,Card,Electronic,9,10,6,True
TCK107015,VIP,2025-05-01,30,Female,2,39.69,46.28,47.7,Card,Pop,5,7,6,True
TCK103221,3-day Pass,2025-05-01,30,Female,2,30.12,44.97,52.05,Card,Pop,8,9,4,True
TCK108684,1-day Pass,2025-05-02,27,Female,3,48.55,27.85,39.03,Card,Hip-Hop,1,9,9,True
TCK100956,3-day Pass,2025-05-01,23,Female,4,17.28,23.12,45.66,Card,Hip-Hop,8,9,4,False
TCK106342,3-day Pass,2025-05-02,18,Female,2,38.46,29.35,22.0,Cash,Rock,3,10,2,True
TCK100627,3-day Pass,2025-05-02,30,Male,3,8.03,32.87,57.55,Card,Rock,8,8,7,False
TCK103653,1-day Pass,2025-05-01,22,Male,3,36.77,49.29,2.37,Card,Hip-Hop,8,6,4,True
TCK103265,3-day Pass,2025-05-03,19,Male,5,5.81,50.06,93.78,Card,Hip-Hop,9,9,2,True
TCK105664,3-day Pass,2025-05-02,27,Female,5,34.51,8.06,63.29,Cash,Hip-Hop,4,4,6,False
TCK101286,3-day Pass,2025-05-03,20,Female,2,4.17,50.25,13.42,Cash,Pop,10,9,4,False
TCK101568,3-day Pass,2025-05-03,18,Other,4,8.0,54.0,10.89,Card,Electronic,10,10,3,True
TCK102152,VIP,2025-05-02,31,Female,1,22.93,26.3,10.6,Card,Pop,8,9,6,True
TCK106292,1-day Pass,2025-05-03,23,Male,5,34.84,11.65,90.4,Card,Hip-Hop,4,7,4,True
TCK107718,VIP,2025-05-01,25,Male,3,40.43,12.8,1.53,Card,Rock,8,8,3,True
TCK102539,1-day Pass,2025-05-02,24,Female,3,8.2,42.69,17.1,Card,Pop,5,6,8,False
TCK108589,1-day Pass,2025-05-01,18,Female,4,33.05,44.83,37.56,Card,Rock,7,8,9,False
TCK101289,VIP,2025-05-03,25,Male,4,14.43,15.94,59.63,Cash,Pop,4,8,9,False
TCK108304,1-day Pass,2025-05-01,32,Female,4,14.25,4.21,91.08,Cash,Rock,9,2,6,True
TCK102762,3-day Pass,2025-05-02,27,Female,3,12.37,22.11,18.62,Cash,Pop,9,2,2,True
TCK105948,3-day Pass,2025-05-03,28,Female,3,7.95,59.78,68.73,Card,Hip-Hop,4,7,7,True
TCK101610,3-day Pass,2025-05-03,29,Male,2,12.95,54.72,78.78,Card,Rock,5,6,4,True
TCK107136,3-day Pass,2025-05-01,22,Female,3,24.58,18.57,71.6,Cash,Hip-Hop,3,8,4,True
TCK104080,3-day Pass,2025-05-03,21,Female,4,37.09,11.28,52.03,Card,Pop,6,8,8,False
TCK100520,VIP,2025-05-01,18,Female,4,36.37,21.44,8.78,Cash,Pop,5,9,3,True
TCK104513,3-day Pass,2025-05-01,24,Male,2,38.66,29.48,17.5,Card,Rock,8,5,6,False
TCK105339,3-day Pass,2025-05-01,30,Female,5,20.59,51.18,26.81,Card,Rock,1,10,7,True
TCK105509,3-day Pass,2025-05-01,18,Male,2,29.82,25.49,78.21,Card,Electronic,3,2,6,False
TCK108840,1-day Pass,2025-05-03,23,Female,4,26.45,53.08,9.6,Cash,Rock,5,7,2,False
TCK103766,3-day Pass,2025-05-02,24,Male,3,26.0,26.39,73.27,Card,Hip-Hop,8,8,8,True
TCK101444,3-day Pass,2025-05-01,24,Male,1,0.94,26.78,33.82,Card,Pop,8,7,7,True
TCK101443,1-day Pass,2025-05-03,22,Female,5,40.43,3.93,22.02,Cash,Rock,4,8,4,True
TCK104400,VIP,2025-05-02,23,Male,3,11.82,42.41,7.09,Card,Rock,6,8,2,False
TCK102662,1-day Pass,2025-05-03,28,Male,3,35.13,59.68,84.97,Card,Rock,7,6,4,True
TCK102880,1-day Pass,2025-05-03,18,Male,4,31.28,1.26,0.08,Card,Rock,7,9,3,False
TCK100604,3-day Pass,2025-05-01,29,Male,3,28.96,16.73,40.6,Card,Reggaeton,8,8,3,False
TCK104165,1-day Pass,2025-05-02,26,Female,3,18.7,5.92,54.8,Cash,Rock,1,9,3,False
TCK101535,VIP,2025-05-02,26,Female,5,29.38,30.09,46.35,Card,Rock,5,6,6,True
TCK106639,1-day Pass,2025-05-01,27,Female,4,38.62,44.41,12.81,Festival App,Rock,3,8,10,False
TCK106261,3-day Pass,2025-05-02,21,Male,3,14.52,33.32,6.75,Card,Electronic,8,9,7,True
TCK104379,3-day Pass,2025-05-03,23,Male,2,5.96,59.43,90.98,Festival App,Rock,7,8,8,True
TCK102964,1-day Pass,2025-05-02,21,Female,2,5.92,20.32,85.88,Card,Pop,6,8,8,True
TCK105053,3-day Pass,2025-05-02,26,Female,4,15.55,25.74,86.16,Card,Electronic,2,9,4,False
TCK106211,VIP,2025-05-02,18,Male,4,40.75,13.07,87.41,Card,Pop,6,8,7,True
TCK107168,1-day Pass,2025-05-03,32,Female,3,5.73,19.88,69.08,Card,Hip-Hop,8,7,8,True
TCK108723,VIP,2025-05-02,25,Male,5,11.59,39.36,7.56,Card,Rock,4,9,5,False
TCK103093,3-day Pass,2025-05-01,30,Female,2,37.64,58.9,11.38,Cash,Pop,4,5,6,True
